AnonId,QKset,Mating,Conclusion,Outcome,Conclusion Category,Conclusion Type,QQ-Norm,QQ-Score,TIRE-03_DIMEN,TIRE-04_QCONT,TIRE-05_QSIZE,TIRE-06_QPATT,TIRE-07_QDIST,TIRE-08_QOVER,TIRE-09_QSUB,TIRE-10_QMAT,TIRE-11_QCLAR,TIRE-12_SUIT,TIRE-13_SUITBASIS,TIRE-13_OTHBASIS,TIRE-14_DESIGN,TIRE-15_SIZE,TIRE-16_MOLD,TIRE-17_WEAR,TIRE-18_DEGWEAR,TIRE-19_WEARDIFF,TIRE-20_RACS,TIRE-21_CONC,TIRE-22_LIMIT,TIRE-22_OTHLIMIT,NumLimitations,TIRE-23_DIFF,TIRE-24_TYPCW,TIRE-25_QTYPE,TIRE-26_QQUAL,TIRE-27_QAREA,TIRE-28_SOFTWARE,TIRE-29_COMM,,,,,,,,,,,,,,,,,,,,,,,,
AHB,QK63,Mated,Assn,M-Assn,Classification,Classification,0.86,12,B_THREED,C_GOOD,C_NO,A_YES,B_SOME,C_NO-OVERLAP,C_NO,,B_SOMECLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,B_NO,C_ASSOC,"A_QQUAL,D_NOISE,N_NOPHYSK,O_NOORIGQ",,4,C_MODERATE,B_INFREQ,C_RARELY,C_RARELY,C_RARELY,B_VIEW,,,,,,,,,,,,,,,,,,,,,,,,,
AHB,QK70,Nonmated,NonAssn,N-NonAssn,CN,Probable,0.69,11,A_TWOD,B_MOD,C_NO,A_YES,B_SOME,C_NO-OVERLAP,B_SOMEWHAT,B_SOMEWHAT,B_SOMECLEAR,A_YES,,,A_YES,C_UNSURE,C_UNSURE,B_NO,B_LESS,A_YES,B_NO,F_INDNON,"A_QQUAL,D_NOISE,N_NOPHYSK,O_NOORIGQ",,4,C_MODERATE,B_INFREQ,C_RARELY,C_RARELY,C_RARELY,B_VIEW,,,,,,,,,,,,,,,,,,,,,,,,,
AHB,QK79,Nonmated,Assn,N-Assn,Classification,Classification,0.79,11,B_THREED,B_MOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,B_SOMEWHAT,,B_SOMECLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,B_NO,C_ASSOC,"A_QQUAL,N_NOPHYSK,O_NOORIGQ",,3,C_MODERATE,B_INFREQ,B_OCCASIONAL,C_RARELY,C_RARELY,B_VIEW,,,,,,,,,,,,,,,,,,,,,,,,,
AHB,QK91,Mated,ID,M-ID,TI,Definitive,0.75,12,A_TWOD,B_MOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,B_SOMEWHAT,B_SOMEWHAT,B_SOMECLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,A_YES,A_ID,,,0,C_MODERATE,B_INFREQ,C_RARELY,C_RARELY,C_RARELY,B_VIEW,,,,,,,,,,,,,,,,,,,,,,,,,
ADD,QK04,Nonmated,Assn,N-Assn,Classification,Classification,1.00,14,B_THREED,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,C_NO,,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,B_NO,C_UNSURE,,,B_NO,C_ASSOC,"F_RECOVERY,G_QIMAGES,I_QUALTEST,P_OTHER",I would like to see 3D impressions of the known tire compared to a cast of the question impression,4,B_EASY,C_NO,C_RARELY,C_RARELY,C_RARELY,B_VIEW,,,,,,,,,,,,,,,,,,,,,,,,,
ADD,QK06,Nonmated,Assn,N-Assn,Classification,Classification,1.00,14,B_THREED,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,C_NO,,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,B_NO,C_ASSOC,,,0,B_EASY,C_NO,C_RARELY,C_RARELY,C_RARELY,B_VIEW,,,,,,,,,,,,,,,,,,,,,,,,,
ADD,QK15,Nonmated,Assn,N-Assn,Classification,Classification,0.75,12,A_TWOD,C_GOOD,C_NO,A_YES,B_SOME,C_NO-OVERLAP,B_SOMEWHAT,B_SOMEWHAT,B_SOMECLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,B_NO,C_ASSOC,D_NOISE,,1,B_EASY,C_NO,C_RARELY,C_RARELY,B_OCCASIONAL,A_ENHANCE,,,,,,,,,,,,,,,,,,,,,,,,,
ADD,QK21,Nonmated,Inc,Inc,Neutral,Neutral,0.63,10,A_TWOD,B_MOD,B_MAYBE,A_YES,B_SOME,C_NO-OVERLAP,B_SOMEWHAT,B_SOMEWHAT,B_SOMECLEAR,A_YES,,,A_YES,A_YES,B_NO,B_NO,A_MORE,C_UNSURE,B_NO,E_INCON,"A_QQUAL,D_NOISE,M_TIME,P_OTHER","Unknown how much time elapsed between the deposition of the question impression and the collection of the known tire. If that information was made known, a more significant determination may have been rendered.",4,C_MODERATE,C_NO,C_RARELY,B_OCCASIONAL,C_RARELY,B_VIEW,,,,,,,,,,,,,,,,,,,,,,,,,
ADD,QK29,Mated,Assn,M-Assn,Classification,Classification,1.00,14,B_THREED,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,C_NO,,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,C_UNSURE,A_YES,,,B_NO,C_ASSOC,,,0,C_MODERATE,C_NO,C_RARELY,C_RARELY,C_RARELY,B_VIEW,,,,,,,,,,,,,,,,,,,,,,,,,
ADD,QK30,Mated,Assn,M-Assn,Classification,Classification,1.00,16,A_TWOD,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,C_NO,C_NO,C_MOSTCLEAR,A_YES,,,A_YES,C_UNSURE,B_NO,A_YES,,,B_NO,C_ASSOC,"O_NOORIGQ,P_OTHER",Print outs with transparencies to conduct overlays of the evidence with the exemplars.,2,B_EASY,C_NO,C_RARELY,C_RARELY,B_OCCASIONAL,B_VIEW,,,,,,,,,,,,,,,,,,,,,,,,,
ADD,QK31,Nonmated,LimitedAssn,N-LimitedAssn,Classification,Classification,0.31,5,A_TWOD,A_POOR,B_MAYBE,B_SOMEWHAT,A_SIGNIFICANT,C_NO-OVERLAP,A_YES,A_YES,B_SOMECLEAR,A_YES,,,A_YES,A_YES,C_UNSURE,C_UNSURE,,,B_NO,D_LIMITED,"A_QQUAL,C_DISTORTION,D_NOISE",,3,C_MODERATE,C_NO,C_RARELY,B_OCCASIONAL,B_OCCASIONAL,B_VIEW,,,,,,,,,,,,,,,,,,,,,,,,,
ADD,QK41,Mated,Assn,M-Assn,Classification,Classification,0.64,9,B_THREED,B_MOD,B_MAYBE,A_YES,B_SOME,C_NO-OVERLAP,B_SOMEWHAT,,B_SOMECLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,B_NO,C_ASSOC,"A_QQUAL,B_QQUANT,D_NOISE,F_RECOVERY,L_RACCLARITY,O_NOORIGQ",,6,C_MODERATE,C_NO,C_RARELY,B_OCCASIONAL,B_OCCASIONAL,B_VIEW,,,,,,,,,,,,,,,,,,,,,,,,,
ADD,QK46,Nonmated,LimitedAssn,N-LimitedAssn,Classification,Classification,0.56,9,A_TWOD,C_GOOD,B_MAYBE,A_YES,B_SOME,B_YES-EASY,B_SOMEWHAT,B_SOMEWHAT,A_NO,A_YES,,,A_YES,A_YES,C_UNSURE,C_UNSURE,,,B_NO,D_LIMITED,"A_QQUAL,B_QQUANT,C_DISTORTION,D_NOISE",,4,C_MODERATE,B_INFREQ,C_RARELY,C_RARELY,C_RARELY,B_VIEW,,,,,,,,,,,,,,,,,,,,,,,,,
ADD,QK48,Nonmated,LimitedAssn,N-LimitedAssn,Classification,Classification,0.43,6,B_THREED,B_MOD,A_YES,B_SOMEWHAT,B_SOME,C_NO-OVERLAP,A_YES,,B_SOMECLEAR,A_YES,,,A_YES,A_YES,C_UNSURE,C_UNSURE,,,B_NO,D_LIMITED,"A_QQUAL,B_QQUANT,D_NOISE,F_RECOVERY",,4,C_MODERATE,B_INFREQ,C_RARELY,C_RARELY,C_RARELY,B_VIEW,,,,,,,,,,,,,,,,,,,,,,,,,
ADD,QK49,Mated,ID,M-ID,TI,Definitive,1.00,16,A_TWOD,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,C_NO,C_NO,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,A_YES,A_ID,,,0,A_VEASY,C_NO,C_RARELY,C_RARELY,C_RARELY,A_ENHANCE,,,,,,,,,,,,,,,,,,,,,,,,,
ADD,QK70,Nonmated,Excl,N-Excl,TE,Definitive,0.88,14,A_TWOD,C_GOOD,C_NO,A_YES,B_SOME,C_NO-OVERLAP,B_SOMEWHAT,C_NO,C_MOSTCLEAR,A_YES,,,A_YES,B_NO,B_NO,B_NO,B_LESS,A_YES,B_NO,G_EXC,,,0,B_EASY,C_NO,C_RARELY,B_OCCASIONAL,C_RARELY,B_VIEW,,,,,,,,,,,,,,,,,,,,,,,,,
ADD,QK75,Mated,Assn,M-Assn,Classification,Classification,0.79,11,B_THREED,C_GOOD,C_NO,A_YES,B_SOME,C_NO-OVERLAP,B_SOMEWHAT,,B_SOMECLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,B_NO,C_ASSOC,,,0,C_MODERATE,C_NO,C_RARELY,D_NEVER,C_RARELY,A_ENHANCE,,,,,,,,,,,,,,,,,,,,,,,,,
ADD,QK78,Nonmated,Assn,N-Assn,Classification,Classification,0.79,11,B_THREED,C_GOOD,C_NO,A_YES,B_SOME,C_NO-OVERLAP,B_SOMEWHAT,,B_SOMECLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,B_NO,C_ASSOC,,,0,C_MODERATE,C_NO,C_RARELY,C_RARELY,C_RARELY,B_VIEW,,,,,,,,,,,,,,,,,,,,,,,,,
ADD,QK84,Nonmated,Inc,Inc,Neutral,Neutral,0.50,7,B_THREED,B_MOD,A_YES,A_YES,B_SOME,C_NO-OVERLAP,A_YES,,B_SOMECLEAR,A_YES,,,A_YES,A_YES,B_NO,B_NO,A_MORE,C_UNSURE,B_NO,E_INCON,"A_QQUAL,B_QQUANT,D_NOISE,F_RECOVERY,M_TIME",,5,C_MODERATE,C_NO,C_RARELY,B_OCCASIONAL,B_OCCASIONAL,B_VIEW,I was unable to make a more conclusive determination due to not knowing the time lapse between the collection of the evidence impression and the known tire. Having that information could have allowed me to render a different conclusion.,,,,,,,,,,,,,,,,,,,,,,,,
ADD,QK97,Nonmated,Assn,N-Assn,Classification,Classification,0.93,13,B_THREED,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,B_SOMEWHAT,,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,B_NO,C_ASSOC,"D_NOISE,I_QUALTEST,P_OTHER","Would like to have a example of a 3D impression from the tire (Bio Foam, etc).",3,A_VEASY,C_NO,C_RARELY,C_RARELY,D_NEVER,B_VIEW,,,,,,,,,,,,,,,,,,,,,,,,,
AUJ,QK02,Mated,Assn,M-Assn,Classification,Classification,0.50,7,B_THREED,B_MOD,B_MAYBE,A_YES,B_SOME,B_YES-EASY,A_YES,,B_SOMECLEAR,A_YES,,,A_YES,A_YES,C_UNSURE,A_YES,,,B_NO,C_ASSOC,"K_RACS,L_RACCLARITY",,2,D_DIFFICULT,B_INFREQ,C_RARELY,C_RARELY,C_RARELY,C_NO,This casting was much larger than what I would typically receive in the lab.,,,,,,,,,,,,,,,,,,,,,,,,
AUJ,QK09,Nonmated,Assn,N-Assn,Classification,Classification,0.81,13,A_TWOD,B_MOD,C_NO,A_YES,B_SOME,C_NO-OVERLAP,B_SOMEWHAT,C_NO,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,C_UNSURE,A_YES,,,B_NO,C_ASSOC,"B_QQUANT,K_RACS,L_RACCLARITY",,3,C_MODERATE,B_INFREQ,C_RARELY,C_RARELY,C_RARELY,C_NO,No additional issues,,,,,,,,,,,,,,,,,,,,,,,,
AUJ,QK28,Nonmated,Assn,N-Assn,Classification,Classification,0.75,12,A_TWOD,B_MOD,B_MAYBE,A_YES,C_NONE,B_YES-EASY,C_NO,C_NO,B_SOMECLEAR,A_YES,,,A_YES,A_YES,C_UNSURE,A_YES,,,B_NO,C_ASSOC,"D_NOISE,F_RECOVERY,K_RACS,L_RACCLARITY",,4,C_MODERATE,A_OFTEN,C_RARELY,B_OCCASIONAL,A_OFTEN,C_NO,The background of the questioned impression may have caused some distortion with the clarity of the characteristics that could be used for comparison purposes.,,,,,,,,,,,,,,,,,,,,,,,,
AUJ,QK54,Nonmated,Assn,N-Assn,Classification,Classification,0.94,15,A_TWOD,C_GOOD,B_MAYBE,A_YES,C_NONE,C_NO-OVERLAP,C_NO,C_NO,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,C_UNSURE,A_YES,,,B_NO,C_ASSOC,"K_RACS,L_RACCLARITY",,2,C_MODERATE,A_OFTEN,B_OCCASIONAL,C_RARELY,B_OCCASIONAL,B_VIEW,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK03,Mated,LimitedAssn,M-LimitedAssn,Classification,Classification,0.79,11,B_THREED,C_GOOD,C_NO,A_YES,B_SOME,C_NO-OVERLAP,B_SOMEWHAT,,B_SOMECLEAR,A_YES,,,A_YES,A_YES,B_NO,C_UNSURE,,,B_NO,D_LIMITED,"A_QQUAL,D_NOISE,K_RACS,L_RACCLARITY",,4,C_MODERATE,A_OFTEN,B_OCCASIONAL,B_OCCASIONAL,B_OCCASIONAL,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK04,Nonmated,LimitedAssn,N-LimitedAssn,Classification,Classification,0.93,13,B_THREED,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,B_SOMEWHAT,,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,B_NO,C_UNSURE,,,B_NO,D_LIMITED,"D_NOISE,K_RACS,L_RACCLARITY",,3,C_MODERATE,A_OFTEN,B_OCCASIONAL,B_OCCASIONAL,B_OCCASIONAL,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK07,Nonmated,LimitedAssn,N-LimitedAssn,Classification,Classification,1.00,14,B_THREED,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,C_NO,,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,B_NO,C_UNSURE,,,B_NO,D_LIMITED,"D_NOISE,K_RACS,L_RACCLARITY",,3,C_MODERATE,A_OFTEN,B_OCCASIONAL,B_OCCASIONAL,B_OCCASIONAL,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK09,Nonmated,Excl,N-Excl,TE,Definitive,1.00,16,A_TWOD,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,C_NO,C_NO,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,B_NO,B_NO,B_LESS,A_YES,B_NO,G_EXC,,,0,B_EASY,B_INFREQ,B_OCCASIONAL,B_OCCASIONAL,B_OCCASIONAL,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK11,Mated,Assn,M-Assn,Classification,Classification,1.00,14,B_THREED,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,C_NO,,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,B_NO,C_ASSOC,"D_NOISE,K_RACS,L_RACCLARITY",,3,C_MODERATE,A_OFTEN,A_OFTEN,A_OFTEN,A_OFTEN,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK12,Mated,ID,M-ID,TI,Definitive,1.00,16,A_TWOD,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,C_NO,C_NO,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,A_YES,A_ID,,,0,C_MODERATE,A_OFTEN,A_OFTEN,A_OFTEN,A_OFTEN,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK13,Nonmated,LimitedAssn,N-LimitedAssn,Classification,Classification,0.43,6,B_THREED,A_POOR,C_NO,B_SOMEWHAT,B_SOME,C_NO-OVERLAP,A_YES,,A_NO,A_YES,,,A_YES,C_UNSURE,C_UNSURE,C_UNSURE,,,B_NO,D_LIMITED,"A_QQUAL,B_QQUANT,C_DISTORTION,D_NOISE,K_RACS,L_RACCLARITY",,6,B_EASY,A_OFTEN,A_OFTEN,A_OFTEN,A_OFTEN,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK14,Mated,ID,M-ID,TI,Definitive,0.69,11,A_TWOD,B_MOD,C_NO,A_YES,B_SOME,C_NO-OVERLAP,B_SOMEWHAT,B_SOMEWHAT,B_SOMECLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,A_YES,A_ID,,,0,C_MODERATE,A_OFTEN,A_OFTEN,A_OFTEN,A_OFTEN,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK15,Nonmated,NonAssn,N-NonAssn,CN,Probable,1.00,16,A_TWOD,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,C_NO,C_NO,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,B_NO,B_NO,D_UNSURE,A_YES,B_NO,F_INDNON,"D_NOISE,M_TIME",,2,C_MODERATE,A_OFTEN,A_OFTEN,A_OFTEN,A_OFTEN,C_NO,Would like to know time frame between date of occurrence and when test impressions were made.  That would possibly push me one way or the other.  I would also have liked a lighter set of test impressions from the tire.,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK17,Mated,HighAssn,M-HighAssn,CA,Probable,0.86,12,B_THREED,C_GOOD,C_NO,A_YES,B_SOME,C_NO-OVERLAP,B_SOMEWHAT,,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,B_NO,B_HD,"A_QQUAL,D_NOISE,K_RACS,L_RACCLARITY",,4,C_MODERATE,A_OFTEN,A_OFTEN,A_OFTEN,A_OFTEN,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK19,Nonmated,Excl,N-Excl,TE,Definitive,1.00,16,A_TWOD,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,C_NO,C_NO,C_MOSTCLEAR,A_YES,,,A_YES,C_UNSURE,C_UNSURE,B_NO,A_MORE,A_YES,B_NO,G_EXC,,,0,B_EASY,A_OFTEN,A_OFTEN,A_OFTEN,A_OFTEN,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK20,Nonmated,Excl,N-Excl,TE,Definitive,0.63,10,A_TWOD,A_POOR,C_NO,B_SOMEWHAT,B_SOME,C_NO-OVERLAP,B_SOMEWHAT,C_NO,B_SOMECLEAR,A_YES,,,A_YES,C_UNSURE,B_NO,B_NO,B_LESS,A_YES,B_NO,G_EXC,,,0,C_MODERATE,A_OFTEN,A_OFTEN,A_OFTEN,A_OFTEN,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK22,Nonmated,LimitedAssn,N-LimitedAssn,Classification,Classification,0.44,7,A_TWOD,A_POOR,C_NO,A_YES,A_SIGNIFICANT,C_NO-OVERLAP,A_YES,A_YES,B_SOMECLEAR,A_YES,,,A_YES,A_YES,C_UNSURE,C_UNSURE,,,B_NO,D_LIMITED,"A_QQUAL,C_DISTORTION,D_NOISE,K_RACS,L_RACCLARITY",,5,C_MODERATE,A_OFTEN,A_OFTEN,A_OFTEN,A_OFTEN,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK23,Nonmated,Assn,N-Assn,Classification,Classification,0.71,10,B_THREED,B_MOD,C_NO,A_YES,B_SOME,C_NO-OVERLAP,B_SOMEWHAT,,B_SOMECLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,B_NO,C_ASSOC,"A_QQUAL,D_NOISE,K_RACS,L_RACCLARITY",,4,C_MODERATE,A_OFTEN,A_OFTEN,A_OFTEN,A_OFTEN,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK24,Mated,LimitedAssn,M-LimitedAssn,Classification,Classification,0.38,6,A_TWOD,A_POOR,B_MAYBE,A_YES,A_SIGNIFICANT,C_NO-OVERLAP,A_YES,A_YES,B_SOMECLEAR,A_YES,,,A_YES,A_YES,B_NO,C_UNSURE,,,B_NO,D_LIMITED,"A_QQUAL,B_QQUANT,D_NOISE,O_NOORIGQ,P_OTHER",Overlays may have helped make a more definitive conclusion.  I can see some good detail in a few areas but having the evidence in hand and having overlay has the potential to reach a stronger conclusion one way or the other.,5,C_MODERATE,B_INFREQ,B_OCCASIONAL,B_OCCASIONAL,B_OCCASIONAL,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK25,Mated,LimitedAssn,M-LimitedAssn,Classification,Classification,0.69,11,A_TWOD,B_MOD,C_NO,A_YES,B_SOME,C_NO-OVERLAP,B_SOMEWHAT,B_SOMEWHAT,B_SOMECLEAR,A_YES,,,A_YES,A_YES,B_NO,C_UNSURE,,,B_NO,D_LIMITED,"A_QQUAL,D_NOISE,G_QIMAGES,K_RACS,L_RACCLARITY",,5,C_MODERATE,B_INFREQ,B_OCCASIONAL,B_OCCASIONAL,B_OCCASIONAL,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK26,Mated,ID,M-ID,TI,Definitive,1.00,16,A_TWOD,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,C_NO,C_NO,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,A_YES,A_ID,,,0,C_MODERATE,A_OFTEN,A_OFTEN,A_OFTEN,A_OFTEN,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK30,Mated,Excl,M-Excl,FE,Definitive,1.00,16,A_TWOD,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,C_NO,C_NO,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,B_NO,B_NO,C_ABOUTSAME,A_YES,B_NO,G_EXC,,,0,C_MODERATE,A_OFTEN,B_OCCASIONAL,B_OCCASIONAL,B_OCCASIONAL,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK35,Nonmated,NonAssn,N-NonAssn,CN,Probable,1.00,16,A_TWOD,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,C_NO,C_NO,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,B_NO,C_UNSURE,,,B_NO,F_INDNON,"J_TIMAGES,K_RACS,L_RACCLARITY,N_NOPHYSK,O_NOORIGQ",,5,C_MODERATE,A_OFTEN,A_OFTEN,A_OFTEN,A_OFTEN,C_NO,Would have liked another light set of test impressions from tire.,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK39,Mated,ID,M-ID,TI,Definitive,0.75,12,A_TWOD,B_MOD,C_NO,A_YES,B_SOME,C_NO-OVERLAP,C_NO,A_YES,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,A_YES,A_ID,,,0,C_MODERATE,A_OFTEN,A_OFTEN,A_OFTEN,A_OFTEN,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK42,Nonmated,LimitedAssn,N-LimitedAssn,Classification,Classification,0.50,7,B_THREED,A_POOR,B_MAYBE,A_YES,B_SOME,C_NO-OVERLAP,A_YES,,B_SOMECLEAR,A_YES,,,A_YES,A_YES,C_UNSURE,C_UNSURE,,,B_NO,D_LIMITED,"A_QQUAL,B_QQUANT,D_NOISE,K_RACS,L_RACCLARITY",,5,C_MODERATE,A_OFTEN,A_OFTEN,A_OFTEN,A_OFTEN,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK43,Mated,LimitedAssn,M-LimitedAssn,Classification,Classification,0.71,10,B_THREED,B_MOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,A_YES,,B_SOMECLEAR,A_YES,,,A_YES,C_UNSURE,B_NO,C_UNSURE,,,B_NO,D_LIMITED,"A_QQUAL,D_NOISE,K_RACS,L_RACCLARITY",,4,C_MODERATE,A_OFTEN,A_OFTEN,A_OFTEN,A_OFTEN,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK48,Nonmated,NonAssn,N-NonAssn,CN,Probable,0.64,9,B_THREED,B_MOD,B_MAYBE,A_YES,B_SOME,C_NO-OVERLAP,B_SOMEWHAT,,B_SOMECLEAR,A_YES,,,A_YES,A_YES,C_UNSURE,B_NO,A_MORE,A_YES,B_NO,F_INDNON,B_QQUANT,,1,C_MODERATE,A_OFTEN,B_OCCASIONAL,B_OCCASIONAL,B_OCCASIONAL,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK50,Nonmated,Assn,N-Assn,Classification,Classification,1.00,14,B_THREED,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,C_NO,,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,B_NO,C_ASSOC,"K_RACS,L_RACCLARITY",,2,C_MODERATE,A_OFTEN,A_OFTEN,A_OFTEN,A_OFTEN,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK53,Nonmated,NonAssn,N-NonAssn,CN,Probable,0.88,14,B_THREED,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,C_NO,,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,B_NO,B_NO,A_MORE,C_UNSURE,B_NO,F_INDNON,M_TIME,,1,C_MODERATE,A_OFTEN,A_OFTEN,A_OFTEN,A_OFTEN,C_NO,"I would like to know time from deposit to collection for this one.  I see a few areas of possible corresponding wear patterns, but no corresponding RACs.",,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK60,Nonmated,Assn,N-Assn,Classification,Classification,0.64,9,B_THREED,B_MOD,C_NO,A_YES,B_SOME,C_NO-OVERLAP,A_YES,,B_SOMECLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,B_NO,C_ASSOC,"A_QQUAL,D_NOISE,K_RACS,M_TIME",,4,C_MODERATE,A_OFTEN,B_OCCASIONAL,B_OCCASIONAL,B_OCCASIONAL,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK62,Nonmated,LimitedAssn,N-LimitedAssn,Classification,Classification,0.79,11,B_THREED,B_MOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,B_SOMEWHAT,,B_SOMECLEAR,A_YES,,,A_YES,A_YES,B_NO,C_UNSURE,,,B_NO,D_LIMITED,"A_QQUAL,D_NOISE,K_RACS,L_RACCLARITY",,4,C_MODERATE,A_OFTEN,A_OFTEN,A_OFTEN,A_OFTEN,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK64,Mated,Assn,M-Assn,Classification,Classification,1.00,14,B_THREED,C_GOOD,C_NO,A_YES,C_NONE,C_NO-OVERLAP,C_NO,,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,B_NO,C_ASSOC,"K_RACS,L_RACCLARITY",,2,C_MODERATE,A_OFTEN,A_OFTEN,A_OFTEN,A_OFTEN,C_NO,,,,,,,,,,,,,,,,,,,,,,,,,
AUU,QK65,Mated,LimitedAssn,M-LimitedAssn,Classification,Classification,0.88,14,A_TWOD,C_GOOD,C_NO,A_YES,B_SOME,C_NO-OVERLAP,C_NO,B_SOMEWHAT,C_MOSTCLEAR,A_YES,,,A_YES,A_YES,B_NO,A_YES,,,B_NO,D_LIMITED,"A_QQUAL,K_RACS,L_RACCLARITY",,3,C_MODERATE,A_OFTEN,A_OFTEN,A_OFTEN,A_OFTEN,C_NO,Appears matrix may be in slight excess,,,,,,,,,,,,,,,,,,,,,,,,
