AnonID,QKRset,QKset,Mating,RepeatOrder (AnonID),1_Value,Conclusion,Outcome,Design,Mold,Size,Wear,NumRACs,7_RACs,Difficulty,9_Software,Photos,12_Typical,13_Orientation,14_Comment,QualityLimit,QuantityAreaLimit,DistortionLimit,SubstrateLimit,QimageryLimit,KimageryLimit,KtransparenciesLimit,RACsLimit,RACclarityLimit,LimitCount
AF8797,QK315,QK315,Nonmated,0,1A_Value,Excl,N-Excl,DiffDesign,NULL,NULL,NULL,0,NULL,Easy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8797,QK316,QK316,Nonmated,0,1A_Value,LimitedAssn,N-LimitedAssn,SameDesign,SameMold,YesSize,Wear unsure,0,NULL,Moderate,9B_ViewSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityLimit,QuantityAreaOK,DistortionLimit,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,2
AF8797,QK318,QK318,Mated,0,1A_Value,Assn,M-Assn,SameDesign,SameMold,YesSize,Wear unsure,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityLimit,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF8920,QK003-QK242,QK003,Mated,1st,1A_Value,Assn,M-Assn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityLimit,1
AF8920,QK003-QK242,QK242,Mated,2nd,1A_Value,Assn,M-Assn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityLimit,1
AF8920,QK008,QK008,Mated,0,1A_Value,Inc,Inc,SameDesign,SameMold,YesSize,Wear unsure,0,NULL,Difficult,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityLimit,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF8920,QK011,QK011,Nonmated,0,1A_Value,Excl,N-Excl,SameDesign,SameMold,NoSize,Wear same,0,NULL,Easy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK015,QK015,Mated,0,1A_Value,Assn,M-Assn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityLimit,1
AF8920,QK020,QK020,Nonmated,0,1A_Value,Inc,Inc,UnsureDesign,NULL,NULL,NULL,0,NULL,Difficult,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityLimit,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF8920,QK022-QK113,QK022,Nonmated,1st,1A_Value,Inc,Inc,SameDesign,SameMold,UnsureSize,Wear different,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK022-QK113,QK113,Nonmated,2nd,1A_Value,LimitedAssn,N-LimitedAssn,SameDesign,SameMold,UnsureSize,Wear unsure,0,NULL,Difficult,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsLimit,RACclarityLimit,2
AF8920,QK023,QK023,Nonmated,0,1A_Value,Excl,N-Excl,SameDesign,SameMold,NoSize,Wear different,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK030,QK030,Nonmated,0,1A_Value,LimitedAssn,N-LimitedAssn,SameDesign,SameMold,UnsureSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityLimit,1
AF8920,QK033,QK033,Nonmated,0,1A_Value,Assn,N-Assn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12B_Unusual,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityLimit,1
AF8920,QK034,QK034,Mated,0,1A_Value,HighAssn,M-HighAssn,SameDesign,SameMold,YesSize,Wear same,3,"0473,0273|0240,0322|0354,0422|",Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK056,QK056,Nonmated,0,1A_Value,Inc,Inc,UnsureDesign,NULL,NULL,NULL,0,NULL,Difficult,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaLimit,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF8920,QK057,QK057,Mated,0,1A_Value,LimitedAssn,M-LimitedAssn,SameDesign,SameMold,NoSize,Wear different,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK058,QK058,Nonmated,0,1A_Value,Excl,N-Excl,DiffDesign,NULL,NULL,NULL,0,NULL,VEasy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK064,QK064,Mated,0,1A_Value,Assn,M-Assn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityLimit,1
AF8920,QK066,QK066,Nonmated,0,1A_Value,LimitedAssn,N-LimitedAssn,SameDesign,SameMold,UnsureSize,Wear unsure,0,NULL,Difficult,9C_NoSW,PhotosUsed,12B_Unusual,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityLimit,1
AF8920,QK067,QK067,Nonmated,0,1A_Value,LimitedAssn,N-LimitedAssn,SameDesign,SameMold,UnsureSize,Wear unsure,0,NULL,Difficult,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityLimit,1
AF8920,QK072-QK244,QK072,Mated,1st,1A_Value,HighAssn,M-HighAssn,SameDesign,SameMold,YesSize,Wear same,5,"0209,0213|0311,0388|0571,0332|0342,0243|0322,0304|",Easy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,Multiple Impressions,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK072-QK244,QK244,Mated,2nd,1A_Value,HighAssn,M-HighAssn,SameDesign,SameMold,YesSize,Wear same,5,"0316,0390|0316,0390|0346,0255|0571,0328|0535,0486|",Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,Multiple Impressions,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK077-QK157,QK157,Nonmated,1st,1A_Value,Assn,N-Assn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,Multiple Impressions,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsLimit,RACclarityOK,1
AF8920,QK077-QK157,QK077,Nonmated,2nd,1A_Value,Assn,N-Assn,SameDesign,SameMold,YesSize,Wear different,0,NULL,Moderate,9C_NoSW,PhotosUsed,12B_Unusual,UNK_A,Multiple Impressions,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsLimit,RACclarityLimit,2
AF8920,QK079,QK079,Nonmated,0,1A_Value,Assn,N-Assn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Easy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,Another footwear impression in the heel portion of the footwear impression.,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityLimit,1
AF8920,QK080,QK080,Nonmated,0,1A_Value,Excl,N-Excl,SameDesign,SameMold,NoSize,Wear different,0,NULL,Easy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,Multiple Impressions.,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK091,QK091,Nonmated,0,1A_Value,LimitedAssn,N-LimitedAssn,SameDesign,SameMold,UnsureSize,Wear unsure,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,135CW,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityLimit,1
AF8920,QK095,QK095,Nonmated,0,1A_Value,LimitedAssn,N-LimitedAssn,SameDesign,SameMold,UnsureSize,Wear unsure,0,NULL,Difficult,9C_NoSW,PhotosUsed,12B_Unusual,UNK_A,NULL,QualityLimit,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityLimit,2
AF8920,QK101,QK101,Nonmated,0,1A_Value,Excl,N-Excl,SameDesign,SameMold,NoSize,Wear unsure,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,"Two partial, questioned footwear impressions visible in the photograph. One is similar to the known shoe and the other is similar to a Timberland boot.",QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK103,QK103,Nonmated,0,1A_Value,LimitedAssn,N-LimitedAssn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,"On the right side of the questioned impression, the large outside elements seem to be smaller than those on the test impressions. That could be because of the mud not getting on the extreme edges of the elements.",QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK104,QK104,Mated,0,1A_Value,HighAssn,M-HighAssn,SameDesign,SameMold,YesSize,Wear same,4,"0323,0232|0383,1058|0306,1072|0574,0608|",Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK105,QK105,Nonmated,0,1A_Value,Inc,Inc,SameDesign,SameMold,YesSize,Wear different,0,NULL,Difficult,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityLimit,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF8920,QK107,QK107,Nonmated,0,1A_Value,Excl,N-Excl,SameDesign,SameMold,NoSize,Wear different,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK108-QK227,QK108,Nonmated,1st,1A_Value,Assn,N-Assn,SameDesign,SameMold,YesSize,Wear unsure,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityLimit,1
AF8920,QK108-QK227,QK227,Nonmated,2nd,1A_Value,Assn,N-Assn,SameDesign,SameMold,YesSize,Wear same,1,"0370,0244|",Difficult,9C_NoSW,PhotosUsed,12B_Unusual,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsLimit,RACclarityLimit,2
AF8920,QK109-QK275,QK109,Mated,1st,1A_Value,Assn,M-Assn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK109-QK275,QK275,Mated,2nd,1A_Value,LimitedAssn,M-LimitedAssn,SameDesign,SameMold,UnsureSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityLimit,1
AF8920,QK111-QK271,QK271,Mated,1st,1A_Value,HighAssn,M-HighAssn,SameDesign,SameMold,YesSize,Wear same,3,"0523,0299|0568,0317|0571,0293|",Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK111-QK271,QK111,Mated,2nd,1A_Value,ID,M-ID,SameDesign,SameMold,YesSize,Wear same,11,"0547,0196|0561,0313|0561,0313|0532,0301|0532,0301|0539,0360|0357,0301|0369,0286|0376,0308|0464,0316|0469,0298|",Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK112,QK112,Nonmated,0,1A_Value,LimitedAssn,N-LimitedAssn,SameDesign,SameMold,YesSize,Wear different,0,NULL,Difficult,9C_NoSW,PhotosUsed,12C_NotTypical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK114,QK114,Mated,0,1A_Value,LimitedAssn,M-LimitedAssn,SameDesign,SameMold,UnsureSize,Wear same,0,NULL,Difficult,9C_NoSW,PhotosUsed,12B_Unusual,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityLimit,1
AF8920,QK117-QK146,QK117,Nonmated,1st,1A_Value,Inc,Inc,SameDesign,SameMold,UnsureSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionLimit,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF8920,QK117-QK146,QK146,Nonmated,2nd,1A_Value,Assn,N-Assn,SameDesign,SameMold,YesSize,Wear unsure,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityLimit,2
AF8920,QK118,QK118,Nonmated,0,1A_Value,Excl,N-Excl,DiffDesign,NULL,NULL,NULL,0,NULL,VEasy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK129,QK129,Nonmated,0,1A_Value,Excl,N-Excl,SameDesign,SameMold,NoSize,Wear different,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK133,QK133,Nonmated,0,1A_Value,Inc,Inc,SameDesign,SameMold,UnsureSize,Wear unsure,0,NULL,Difficult,9C_NoSW,PhotosUsed,12B_Unusual,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK134,QK134,Mated,0,1A_Value,Assn,M-Assn,SameDesign,SameMold,YesSize,Wear same,2,"0360,0426|0500,0913|",Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityLimit,1
AF8920,QK136,QK136,Nonmated,0,1A_Value,LimitedAssn,N-LimitedAssn,SameDesign,SameMold,UnsureSize,Wear unsure,0,NULL,Difficult,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF8920,QK140,QK140,Nonmated,0,1A_Value,LimitedAssn,N-LimitedAssn,SameDesign,SameMold,UnsureSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityLimit,1
AF8920,QK145,QK145,Mated,0,1A_Value,HighAssn,M-HighAssn,SameDesign,SameMold,YesSize,Wear same,3,"0424,1128|0395,1118|0390,1149|",Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityLimit,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,2
AF8920,QK147,QK147,Mated,0,1A_Value,Inc,Inc,SameDesign,SameMold,UnsureSize,Wear unsure,0,NULL,Difficult,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaLimit,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityLimit,2
AF8920,QK148,QK148,Nonmated,0,1A_Value,Inc,Inc,SameDesign,SameMold,YesSize,Wear same,0,NULL,Difficult,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityLimit,QuantityAreaLimit,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,3
AF8920,QK149,QK149,Nonmated,0,1A_Value,Excl,N-Excl,DiffDesign,NULL,NULL,NULL,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK155,QK155,Mated,0,1A_Value,HighAssn,M-HighAssn,SameDesign,SameMold,YesSize,Wear same,2,"0355,0346|0383,0454|",Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK161,QK161,Mated,0,1A_Value,Assn,M-Assn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsLimit,RACclarityLimit,2
AF8920,QK163,QK163,Mated,0,1A_Value,Assn,M-Assn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsLimit,RACclarityOK,1
AF8920,QK166,QK166,Nonmated,0,1A_Value,Excl,N-Excl,SameDesign,SameMold,NoSize,Wear different,0,NULL,Easy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK172,QK172,Mated,0,1A_Value,Assn,M-Assn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsLimit,RACclarityLimit,2
AF8920,QK173,QK173,Nonmated,0,1A_Value,LimitedAssn,N-LimitedAssn,SameDesign,SameMold,UnsureSize,Wear unsure,0,NULL,Difficult,9C_NoSW,PhotosUsed,12B_Unusual,UNK_A,Multiple impressions.,QualityLimit,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF8920,QK181,QK181,Nonmated,0,1A_Value,Excl,N-Excl,SameDesign,SameMold,NoSize,Wear different,0,NULL,Easy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,Multiple Impressions.,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK182,QK182,Mated,0,1A_Value,HighAssn,M-HighAssn,SameDesign,SameMold,YesSize,Wear same,5,"0423,1188|0279,0056|0578,0631|0546,0926|0407,1050|",Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK183,QK183,Nonmated,0,1A_Value,Excl,N-Excl,SameDesign,SameMold,NoSize,Wear different,0,NULL,VEasy,9C_NoSW,PhotosUsed,12B_Unusual,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK184,QK184,Nonmated,0,1A_Value,LimitedAssn,N-LimitedAssn,SameDesign,SameMold,UnsureSize,Wear unsure,0,NULL,Difficult,9C_NoSW,PhotosUsed,12B_Unusual,180CW,NULL,QualityLimit,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF8920,QK190,QK190,Nonmated,0,1A_Value,Excl,N-Excl,SameDesign,SameMold,NoSize,Wear different,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,Multiple Impressions,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK192,QK192,Nonmated,0,1A_Value,Excl,N-Excl,DiffDesign,NULL,NULL,NULL,0,NULL,Easy,9C_NoSW,PhotosUsed,12B_Unusual,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK198,QK198,Mated,0,1A_Value,Assn,M-Assn,SameDesign,SameMold,YesSize,Wear unsure,0,NULL,Difficult,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,Multiple Impressions,QualityLimit,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityLimit,3
AF8920,QK202,QK202,Mated,0,1A_Value,Assn,M-Assn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Easy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK211,QK211,Nonmated,0,1A_Value,Assn,N-Assn,SameDesign,SameMold,UnsureSize,Wear unsure,0,NULL,Difficult,9C_NoSW,PhotosUsed,12B_Unusual,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityLimit,1
AF8920,QK212,QK212,Nonmated,0,1A_Value,Excl,N-Excl,SameDesign,SameMold,NoSize,Wear different,0,NULL,Easy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK215,QK215,Nonmated,0,1A_Value,Inc,Inc,UnsureDesign,NULL,NULL,NULL,0,NULL,VDifficult,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityLimit,QuantityAreaLimit,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,2
AF8920,QK217,QK217,Mated,0,1A_Value,Assn,M-Assn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateLimit,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityLimit,2
AF8920,QK220,QK220,Nonmated,0,1A_Value,LimitedAssn,N-LimitedAssn,SameDesign,SameMold,YesSize,Wear different,0,NULL,Difficult,9C_NoSW,PhotosUsed,12B_Unusual,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK223,QK223,Nonmated,0,1A_Value,LimitedAssn,N-LimitedAssn,SameDesign,SameMold,UnsureSize,Wear unsure,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityLimit,1
AF8920,QK224,QK224,Nonmated,0,1A_Value,LimitedAssn,N-LimitedAssn,SameDesign,SameMold,NoSize,Wear different,0,NULL,Difficult,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
AF8920,QK225,QK225,Mated,0,1A_Value,LimitedAssn,M-LimitedAssn,SameDesign,SameMold,UnsureSize,Wear same,0,NULL,Moderate,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,NULL,QualityOK,QuantityAreaLimit,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,1
AF8920,QK229,QK229,Nonmated,0,1A_Value,Assn,N-Assn,SameDesign,SameMold,YesSize,Wear same,0,NULL,Easy,9C_NoSW,PhotosUsed,12A_Typical,UNK_A,Multiple impressions.,QualityOK,QuantityAreaOK,DistortionOK,SubstrateOK,QimageryOK,KimageryOK,KtransOK,RACsOK,RACclarityOK,0
