exID,pairID,responseID,ground_truth,reported_difficulty,value_decision,response3,response5,ds
141,16,12759,M,1,A_OFVAL,1,1,0
141,17,12760,M,1,A_OFVAL,3,5,0
141,23,12761,M,5,B_LIMVAL,2,3,0
141,27,12762,M,2,A_OFVAL,3,5,0
141,30,12763,M,1,A_OFVAL,3,5,0
141,31,12764,N,1,A_OFVAL,1,1,1
141,36,12765,N,1,A_OFVAL,1,1,1
141,39,12766,N,3,B_LIMVAL,1,1,1
141,43,12767,N,3,A_OFVAL,1,1,1
141,44,12768,N,3,A_OFVAL,1,1,1
141,48,12769,N,3,A_OFVAL,2,3,1
141,52,12770,N,1,A_OFVAL,1,1,1
141,59,12771,M,5,A_OFVAL,3,5,0
141,64,12772,N,3,A_OFVAL,1,1,1
141,65,12773,M,1,A_OFVAL,3,5,0
141,66,12774,M,5,B_LIMVAL,2,4,0
141,68,12775,N,2,A_OFVAL,2,2,1
141,71,12776,N,3,A_OFVAL,1,1,1
141,75,12777,N,1,A_OFVAL,1,1,1
141,77,12778,N,1,A_OFVAL,1,1,1
141,79,12779,N,2,A_OFVAL,1,1,1
141,81,12780,N,1,A_OFVAL,1,1,1
141,90,12781,N,3,A_OFVAL,1,1,1
141,104,12782,N,1,B_LIMVAL,1,1,1
141,105,12783,N,1,A_OFVAL,1,1,1
141,106,12784,N,2,A_OFVAL,1,1,1
141,107,12785,N,1,A_OFVAL,1,1,1
141,111,12786,N,1,A_OFVAL,1,1,1
141,112,12787,N,2,A_OFVAL,1,1,1
141,115,12788,N,2,A_OFVAL,1,1,1
141,116,12789,N,3,A_OFVAL,1,1,1
141,118,12790,N,2,A_OFVAL,1,1,1
141,123,12791,N,1,A_OFVAL,1,1,1
141,124,12792,N,1,A_OFVAL,1,1,1
141,128,12793,N,2,A_OFVAL,1,1,1
141,130,12794,N,2,A_OFVAL,1,1,1
141,137,12795,N,2,A_OFVAL,1,1,1
141,140,12796,N,1,A_OFVAL,1,1,1
141,141,12797,N,3,A_OFVAL,1,1,1
141,145,12798,M,5,A_OFVAL,2,4,0
141,148,12799,N,3,A_OFVAL,1,1,1
141,150,12800,N,2,A_OFVAL,1,1,1
141,152,12801,M,2,A_OFVAL,2,3,0
141,153,12802,N,1,A_OFVAL,1,1,1
141,154,12803,N,1,A_OFVAL,1,1,1
141,156,12804,N,1,A_OFVAL,1,1,1
141,158,12805,N,3,A_OFVAL,1,1,1
141,160,12806,N,3,A_OFVAL,1,1,1
141,165,12807,N,3,A_OFVAL,1,1,1
141,170,12808,N,4,A_OFVAL,1,1,1
141,172,12809,N,1,A_OFVAL,1,1,1
141,178,12810,N,2,A_OFVAL,1,1,1
141,186,12811,N,1,A_OFVAL,1,1,1
141,189,12812,N,2,A_OFVAL,1,1,1
141,192,12813,M,1,A_OFVAL,3,5,0
141,199,12814,N,NA,C_NOVAL,NA,NA,1
141,200,12815,N,2,A_OFVAL,1,1,1
141,201,12816,N,2,A_OFVAL,1,1,1
141,204,12817,N,1,A_OFVAL,1,1,1
141,205,12818,M,3,A_OFVAL,3,5,0
141,207,12819,N,1,A_OFVAL,1,1,1
141,209,12820,N,1,A_OFVAL,1,1,1
141,210,12821,M,NA,C_NOVAL,NA,NA,0
141,211,12822,N,1,A_OFVAL,1,1,1
141,214,12823,N,3,A_OFVAL,1,1,1
141,215,12824,N,1,A_OFVAL,1,1,1
141,219,12825,N,3,B_LIMVAL,1,1,1
141,225,12826,N,2,A_OFVAL,1,1,1
141,227,12827,N,1,A_OFVAL,1,1,1
141,229,12828,M,1,A_OFVAL,3,5,0
141,238,12829,M,2,A_OFVAL,3,5,0
141,241,12830,N,1,A_OFVAL,1,1,1
141,243,12831,M,3,A_OFVAL,1,1,0
141,244,12832,M,2,A_OFVAL,3,5,0
141,248,12833,N,NA,C_NOVAL,NA,NA,1
141,251,12834,M,1,A_OFVAL,3,5,0
141,253,12835,M,5,B_LIMVAL,3,5,0
141,254,12836,N,1,B_LIMVAL,1,1,1
141,257,12837,N,1,A_OFVAL,1,1,1
141,259,12838,N,1,A_OFVAL,1,1,1
141,265,12839,N,2,A_OFVAL,1,1,1
141,266,12840,N,1,A_OFVAL,1,1,1
141,268,12841,N,1,A_OFVAL,1,1,1
141,269,12842,N,4,A_OFVAL,1,1,1
141,270,12843,M,1,A_OFVAL,3,5,0
141,271,12844,N,1,A_OFVAL,1,1,1
141,275,12845,N,2,A_OFVAL,1,1,1
141,280,12846,N,3,A_OFVAL,1,1,1
141,291,12847,N,3,A_OFVAL,1,1,1
141,295,12848,N,1,A_OFVAL,1,1,1
141,296,12849,N,3,A_OFVAL,1,1,1
141,297,12850,N,1,A_OFVAL,1,1,1
141,298,12851,N,1,A_OFVAL,1,1,1
142,1,12852,N,2,A_OFVAL,1,1,1
142,8,12853,N,1,A_OFVAL,1,1,1
142,9,12854,N,NA,C_NOVAL,NA,NA,1
142,10,12855,N,1,A_OFVAL,1,1,1
142,11,12856,M,2,A_OFVAL,3,5,0
142,12,12857,N,2,A_OFVAL,1,1,1
142,19,12858,M,3,A_OFVAL,1,1,0
142,21,12859,N,4,A_OFVAL,1,1,1
142,24,12860,N,NA,C_NOVAL,NA,NA,1
142,26,12861,M,4,A_OFVAL,2,4,0
142,31,12862,N,3,A_OFVAL,2,3,1
142,32,12863,N,NA,C_NOVAL,NA,NA,1
142,33,12864,N,3,A_OFVAL,1,1,1
142,41,12865,N,1,A_OFVAL,1,1,1
142,43,12866,N,3,A_OFVAL,1,1,1
142,49,12867,N,2,A_OFVAL,1,1,1
142,51,12868,M,3,A_OFVAL,3,5,0
142,57,12869,M,2,A_OFVAL,3,5,0
142,62,12870,M,2,A_OFVAL,3,5,0
142,64,12871,N,NA,C_NOVAL,NA,NA,1
142,69,12872,N,4,A_OFVAL,2,3,1
142,70,12873,N,1,A_OFVAL,1,1,1
142,73,12874,N,2,A_OFVAL,2,2,1
142,76,12875,N,3,A_OFVAL,1,1,1
142,81,12876,N,4,A_OFVAL,1,1,1
142,83,12877,N,3,A_OFVAL,1,1,1
142,84,12878,N,3,A_OFVAL,1,1,1
142,86,12879,N,1,A_OFVAL,1,1,1
142,88,12880,M,3,A_OFVAL,2,3,0
142,89,12881,M,3,A_OFVAL,3,5,0
142,92,12882,N,NA,C_NOVAL,NA,NA,1
142,96,12883,N,NA,C_NOVAL,NA,NA,1
142,104,12884,N,NA,C_NOVAL,NA,NA,1
142,105,12885,N,1,A_OFVAL,1,1,1
142,107,12886,N,2,A_OFVAL,1,1,1
142,112,12887,N,NA,C_NOVAL,NA,NA,1
142,114,12888,N,1,A_OFVAL,1,1,1
142,116,12889,N,4,A_OFVAL,1,1,1
142,117,12890,N,NA,C_NOVAL,NA,NA,1
142,119,12891,N,NA,C_NOVAL,NA,NA,1
142,120,12892,M,2,A_OFVAL,3,5,0
142,122,12893,N,3,A_OFVAL,2,3,1
142,127,12894,N,NA,C_NOVAL,NA,NA,1
142,129,12895,N,2,A_OFVAL,1,1,1
142,130,12896,N,3,A_OFVAL,1,1,1
142,131,12897,N,3,A_OFVAL,1,1,1
142,140,12898,N,3,A_OFVAL,1,1,1
142,142,12899,N,NA,C_NOVAL,NA,NA,1
142,149,12900,N,NA,C_NOVAL,NA,NA,1
142,155,12901,N,NA,C_NOVAL,NA,NA,1
142,159,12902,N,2,A_OFVAL,1,1,1
142,160,12903,N,NA,C_NOVAL,NA,NA,1
142,162,12904,N,1,A_OFVAL,1,1,1
142,163,12905,M,NA,C_NOVAL,NA,NA,0
142,165,12906,N,4,A_OFVAL,1,1,1
142,170,12907,N,NA,C_NOVAL,NA,NA,1
142,173,12908,N,1,A_OFVAL,1,1,1
142,177,12909,N,3,A_OFVAL,2,3,1
142,182,12910,N,2,A_OFVAL,2,2,1
142,184,12911,N,NA,C_NOVAL,NA,NA,1
142,186,12912,N,NA,C_NOVAL,NA,NA,1
142,187,12913,M,NA,C_NOVAL,NA,NA,0
142,189,12914,N,3,A_OFVAL,1,1,1
142,190,12915,N,4,A_OFVAL,1,1,1
142,194,12916,N,NA,C_NOVAL,NA,NA,1
142,195,12917,N,3,A_OFVAL,1,1,1
142,198,12918,N,NA,C_NOVAL,NA,NA,1
142,207,12919,N,1,A_OFVAL,1,1,1
142,209,12920,N,NA,C_NOVAL,NA,NA,1
142,212,12921,N,3,A_OFVAL,1,1,1
142,215,12922,N,3,A_OFVAL,1,1,1
142,217,12923,M,NA,C_NOVAL,NA,NA,0
142,220,12924,M,1,A_OFVAL,3,5,0
142,224,12925,N,2,A_OFVAL,1,1,1
142,225,12926,N,2,A_OFVAL,1,1,1
142,228,12927,N,NA,C_NOVAL,NA,NA,1
142,236,12928,M,3,A_OFVAL,3,5,0
142,237,12929,M,3,A_OFVAL,2,3,0
142,241,12930,N,1,A_OFVAL,1,1,1
142,245,12931,N,NA,C_NOVAL,NA,NA,1
142,246,12932,N,NA,C_NOVAL,NA,NA,1
142,249,12933,N,2,A_OFVAL,1,1,1
142,257,12934,N,1,A_OFVAL,1,1,1
142,258,12935,M,3,A_OFVAL,2,3,0
142,259,12936,N,2,A_OFVAL,1,1,1
142,262,12937,N,NA,C_NOVAL,NA,NA,1
142,266,12938,N,NA,C_NOVAL,NA,NA,1
142,271,12939,N,1,A_OFVAL,1,1,1
142,274,12940,M,NA,C_NOVAL,NA,NA,0
142,277,12941,N,3,A_OFVAL,1,1,1
142,279,12942,N,NA,C_NOVAL,NA,NA,1
142,281,12943,N,NA,C_NOVAL,NA,NA,1
142,283,12944,N,NA,C_NOVAL,NA,NA,1
142,284,12945,N,3,A_OFVAL,1,1,1
142,285,12946,N,NA,C_NOVAL,NA,NA,1
142,286,12947,M,3,A_OFVAL,3,5,0
142,287,12948,M,3,A_OFVAL,2,4,0
142,291,12949,N,NA,C_NOVAL,NA,NA,1
142,293,12950,N,1,A_OFVAL,1,1,1
142,297,12951,N,NA,C_NOVAL,NA,NA,1
143,1,12952,N,2,A_OFVAL,1,1,1
143,6,12953,M,NA,C_NOVAL,NA,NA,0
143,10,12954,N,1,A_OFVAL,1,1,1
143,14,12955,N,3,A_OFVAL,1,1,1
143,18,12956,N,2,A_OFVAL,1,1,1
143,21,12957,N,4,A_OFVAL,1,1,1
143,24,12958,N,3,A_OFVAL,2,2,1
143,36,12959,N,4,A_OFVAL,1,1,1
143,39,12960,N,NA,C_NOVAL,NA,NA,1
143,40,12961,M,5,B_LIMVAL,2,4,0
143,45,12962,M,1,A_OFVAL,3,5,0
143,50,12963,N,2,A_OFVAL,1,1,1
143,63,12964,N,2,A_OFVAL,1,1,1
143,69,12965,N,2,A_OFVAL,1,1,1
143,75,12966,N,2,B_LIMVAL,1,1,1
143,87,12967,M,5,A_OFVAL,2,4,0
143,95,12968,N,1,A_OFVAL,1,1,1
143,99,12969,N,4,A_OFVAL,2,2,1
143,101,12970,M,3,B_LIMVAL,2,4,0
143,106,12971,N,2,B_LIMVAL,1,1,1
143,111,12972,N,1,A_OFVAL,1,1,1
143,115,12973,N,4,B_LIMVAL,2,2,1
143,117,12974,N,NA,C_NOVAL,NA,NA,1
143,122,12975,N,2,A_OFVAL,1,1,1
143,129,12976,N,3,A_OFVAL,1,1,1
143,148,12977,N,4,A_OFVAL,2,3,1
143,155,12978,N,3,B_LIMVAL,1,1,1
143,158,12979,N,4,B_LIMVAL,2,3,1
143,159,12980,N,1,A_OFVAL,1,1,1
143,168,12981,M,NA,C_NOVAL,NA,NA,0
143,169,12982,N,3,A_OFVAL,1,1,1
143,175,12983,N,2,A_OFVAL,1,1,1
143,178,12984,N,1,B_LIMVAL,1,1,1
143,179,12985,M,4,B_LIMVAL,2,2,0
143,182,12986,N,3,A_OFVAL,1,1,1
143,185,12987,M,4,A_OFVAL,2,4,0
143,190,12988,N,3,A_OFVAL,1,1,1
143,194,12989,N,NA,C_NOVAL,NA,NA,1
143,196,12990,M,NA,C_NOVAL,NA,NA,0
143,198,12991,N,NA,C_NOVAL,NA,NA,1
143,203,12992,M,4,B_LIMVAL,2,2,0
143,204,12993,N,2,B_LIMVAL,1,1,1
143,208,12994,M,3,A_OFVAL,3,5,0
143,215,12995,N,2,A_OFVAL,1,1,1
143,216,12996,N,3,B_LIMVAL,2,2,1
143,227,12997,N,1,A_OFVAL,1,1,1
143,248,12998,N,NA,C_NOVAL,NA,NA,1
143,257,12999,N,1,A_OFVAL,1,1,1
143,262,13000,N,4,B_LIMVAL,2,2,1
143,265,13001,N,2,A_OFVAL,1,1,1
143,275,13002,N,2,A_OFVAL,1,1,1
143,276,13003,M,4,A_OFVAL,3,5,0
143,283,13004,N,NA,C_NOVAL,NA,NA,1
143,290,13005,N,NA,C_NOVAL,NA,NA,1
143,293,13006,N,3,A_OFVAL,1,1,1
143,294,13007,N,4,A_OFVAL,1,1,1
144,1,13008,N,2,A_OFVAL,1,1,1
144,9,13009,N,NA,C_NOVAL,NA,NA,1
144,13,13010,N,2,A_OFVAL,1,1,1
144,19,13011,M,NA,C_NOVAL,NA,NA,0
144,20,13012,M,2,A_OFVAL,3,5,0
144,21,13013,N,4,A_OFVAL,1,1,1
144,24,13014,N,NA,C_NOVAL,NA,NA,1
144,28,13015,M,1,A_OFVAL,3,5,0
144,29,13016,N,2,A_OFVAL,1,1,1
144,31,13017,N,3,A_OFVAL,1,1,1
144,32,13018,N,NA,C_NOVAL,NA,NA,1
144,33,13019,N,4,A_OFVAL,1,1,1
144,41,13020,N,2,A_OFVAL,1,1,1
144,44,13021,N,NA,C_NOVAL,NA,NA,1
144,48,13022,N,NA,C_NOVAL,NA,NA,1
144,49,13023,N,2,A_OFVAL,1,1,1
144,50,13024,N,3,A_OFVAL,1,1,1
144,51,13025,M,NA,C_NOVAL,NA,NA,0
144,57,13026,M,2,A_OFVAL,3,5,0
144,63,13027,N,3,A_OFVAL,3,5,1
144,64,13028,N,NA,C_NOVAL,NA,NA,1
144,67,13029,M,5,A_OFVAL,1,1,0
144,69,13030,N,3,A_OFVAL,1,1,1
144,72,13031,N,3,A_OFVAL,1,1,1
144,73,13032,N,2,A_OFVAL,1,1,1
144,81,13033,N,3,A_OFVAL,1,1,1
144,84,13034,N,3,A_OFVAL,1,1,1
144,86,13035,N,NA,C_NOVAL,NA,NA,1
144,88,13036,M,NA,C_NOVAL,NA,NA,0
144,90,13037,N,NA,C_NOVAL,NA,NA,1
144,95,13038,N,2,A_OFVAL,1,1,1
144,96,13039,N,NA,C_NOVAL,NA,NA,1
144,104,13040,N,NA,C_NOVAL,NA,NA,1
144,105,13041,N,3,A_OFVAL,1,1,1
144,107,13042,N,2,A_OFVAL,1,1,1
144,112,13043,N,NA,C_NOVAL,NA,NA,1
144,114,13044,N,2,A_OFVAL,1,1,1
144,117,13045,N,NA,C_NOVAL,NA,NA,1
144,119,13046,N,NA,C_NOVAL,NA,NA,1
144,120,13047,M,3,A_OFVAL,1,1,0
144,122,13048,N,3,A_OFVAL,1,1,1
144,123,13049,N,4,A_OFVAL,1,1,1
144,127,13050,N,NA,C_NOVAL,NA,NA,1
144,129,13051,N,NA,C_NOVAL,NA,NA,1
144,130,13052,N,2,A_OFVAL,1,1,1
144,131,13053,N,NA,C_NOVAL,NA,NA,1
144,135,13054,M,2,A_OFVAL,1,1,0
144,137,13055,N,NA,C_NOVAL,NA,NA,1
144,140,13056,N,3,A_OFVAL,1,1,1
144,142,13057,N,NA,C_NOVAL,NA,NA,1
144,149,13058,N,NA,C_NOVAL,NA,NA,1
144,154,13059,N,NA,C_NOVAL,NA,NA,1
144,155,13060,N,NA,C_NOVAL,NA,NA,1
144,156,13061,N,NA,C_NOVAL,NA,NA,1
144,160,13062,N,NA,C_NOVAL,NA,NA,1
144,162,13063,N,NA,C_NOVAL,NA,NA,1
144,167,13064,M,2,A_OFVAL,3,5,0
144,173,13065,N,2,A_OFVAL,1,1,1
144,175,13066,N,3,A_OFVAL,1,1,1
144,176,13067,N,NA,C_NOVAL,NA,NA,1
144,177,13068,N,4,A_OFVAL,1,1,1
144,182,13069,N,4,A_OFVAL,1,1,1
144,187,13070,M,NA,C_NOVAL,NA,NA,0
144,194,13071,N,NA,C_NOVAL,NA,NA,1
144,195,13072,N,3,A_OFVAL,1,1,1
144,201,13073,N,NA,C_NOVAL,NA,NA,1
144,202,13074,N,NA,C_NOVAL,NA,NA,1
144,211,13075,N,2,A_OFVAL,1,1,1
144,212,13076,N,2,A_OFVAL,1,1,1
144,213,13077,M,2,A_OFVAL,3,5,0
144,215,13078,N,3,A_OFVAL,1,1,1
144,216,13079,N,3,A_OFVAL,1,1,1
144,217,13080,M,NA,C_NOVAL,NA,NA,0
144,221,13081,M,2,A_OFVAL,3,5,0
144,223,13082,N,NA,C_NOVAL,NA,NA,1
144,224,13083,N,3,A_OFVAL,1,1,1
144,228,13084,N,NA,C_NOVAL,NA,NA,1
144,232,13085,M,NA,C_NOVAL,NA,NA,0
144,237,13086,M,NA,C_NOVAL,NA,NA,0
144,240,13087,M,NA,C_NOVAL,NA,NA,0
144,242,13088,M,3,A_OFVAL,3,5,0
144,245,13089,N,NA,C_NOVAL,NA,NA,1
144,246,13090,N,NA,C_NOVAL,NA,NA,1
144,249,13091,N,3,A_OFVAL,1,1,1
144,254,13092,N,NA,C_NOVAL,NA,NA,1
144,257,13093,N,2,A_OFVAL,1,1,1
144,269,13094,N,NA,C_NOVAL,NA,NA,1
144,274,13095,M,NA,C_NOVAL,NA,NA,0
144,279,13096,N,NA,C_NOVAL,NA,NA,1
144,280,13097,N,4,A_OFVAL,1,1,1
144,281,13098,N,NA,C_NOVAL,NA,NA,1
144,283,13099,N,NA,C_NOVAL,NA,NA,1
144,284,13100,N,2,A_OFVAL,1,1,1
144,285,13101,N,NA,C_NOVAL,NA,NA,1
144,287,13102,M,NA,C_NOVAL,NA,NA,0
144,291,13103,N,NA,C_NOVAL,NA,NA,1
144,293,13104,N,2,A_OFVAL,1,1,1
144,295,13105,N,2,A_OFVAL,1,1,1
144,297,13106,N,NA,C_NOVAL,NA,NA,1
144,298,13107,N,3,A_OFVAL,1,1,1
145,1,13108,N,1,A_OFVAL,1,1,1
145,2,13109,M,2,A_OFVAL,3,5,0
145,8,13110,N,1,A_OFVAL,1,1,1
145,12,13111,N,2,A_OFVAL,1,1,1
145,14,13112,N,3,A_OFVAL,1,1,1
145,18,13113,N,3,A_OFVAL,1,1,1
145,21,13114,N,3,A_OFVAL,1,1,1
145,30,13115,M,2,A_OFVAL,3,5,0
145,31,13116,N,3,A_OFVAL,1,1,1
145,32,13117,N,NA,C_NOVAL,NA,NA,1
145,33,13118,N,3,A_OFVAL,1,1,1
145,35,13119,M,3,A_OFVAL,3,5,0
145,36,13120,N,3,A_OFVAL,2,2,1
145,38,13121,M,4,B_LIMVAL,2,3,0
145,39,13122,N,NA,C_NOVAL,NA,NA,1
145,41,13123,N,2,A_OFVAL,1,1,1
145,43,13124,N,3,A_OFVAL,1,1,1
145,47,13125,M,2,A_OFVAL,3,5,0
145,49,13126,N,1,A_OFVAL,1,1,1
145,52,13127,N,3,A_OFVAL,1,1,1
145,55,13128,N,4,A_OFVAL,1,1,1
145,60,13129,M,3,A_OFVAL,3,5,0
145,68,13130,N,3,A_OFVAL,2,3,1
145,71,13131,N,NA,C_NOVAL,NA,NA,1
145,75,13132,N,3,B_LIMVAL,1,1,1
145,77,13133,N,1,A_OFVAL,1,1,1
145,78,13134,N,2,A_OFVAL,1,1,1
145,79,13135,N,NA,C_NOVAL,NA,NA,1
145,84,13136,N,2,A_OFVAL,1,1,1
145,86,13137,N,3,A_OFVAL,1,1,1
145,99,13138,N,3,A_OFVAL,2,3,1
145,100,13139,N,2,A_OFVAL,1,1,1
145,104,13140,N,3,B_LIMVAL,1,1,1
145,105,13141,N,2,A_OFVAL,1,1,1
145,107,13142,N,3,A_OFVAL,1,1,1
145,112,13143,N,3,A_OFVAL,1,1,1
145,115,13144,N,3,A_OFVAL,2,3,1
145,116,13145,N,3,A_OFVAL,1,1,1
145,118,13146,N,3,A_OFVAL,1,1,1
145,119,13147,N,NA,C_NOVAL,NA,NA,1
145,124,13148,N,2,A_OFVAL,1,1,1
145,126,13149,N,3,A_OFVAL,1,1,1
145,130,13150,N,3,A_OFVAL,1,1,1
145,131,13151,N,2,A_OFVAL,1,1,1
145,138,13152,M,3,A_OFVAL,3,5,0
145,139,13153,M,1,A_OFVAL,3,5,0
145,141,13154,N,3,A_OFVAL,1,1,1
145,142,13155,N,4,A_OFVAL,2,2,1
145,145,13156,M,3,B_LIMVAL,1,1,0
145,147,13157,M,4,B_LIMVAL,2,4,0
145,148,13158,N,3,A_OFVAL,1,1,1
145,150,13159,N,4,A_OFVAL,1,1,1
145,153,13160,N,3,A_OFVAL,1,1,1
145,157,13161,M,3,A_OFVAL,3,5,0
145,160,13162,N,3,A_OFVAL,1,1,1
145,162,13163,N,2,A_OFVAL,1,1,1
145,165,13164,N,4,A_OFVAL,1,1,1
145,169,13165,N,3,A_OFVAL,1,1,1
145,170,13166,N,4,B_LIMVAL,2,3,1
145,177,13167,N,3,A_OFVAL,2,2,1
145,178,13168,N,3,B_LIMVAL,1,1,1
145,186,13169,N,3,A_OFVAL,1,1,1
145,188,13170,M,3,A_OFVAL,3,5,0
145,189,13171,N,2,A_OFVAL,1,1,1
145,200,13172,N,3,A_OFVAL,1,1,1
145,204,13173,N,3,B_LIMVAL,1,1,1
145,207,13174,N,2,A_OFVAL,1,1,1
145,209,13175,N,3,B_LIMVAL,1,1,1
145,212,13176,N,3,A_OFVAL,1,1,1
145,214,13177,N,4,B_LIMVAL,1,1,1
145,219,13178,N,NA,C_NOVAL,NA,NA,1
145,222,13179,M,2,A_OFVAL,3,5,0
145,224,13180,N,2,A_OFVAL,1,1,1
145,225,13181,N,2,A_OFVAL,1,1,1
145,226,13182,N,3,A_OFVAL,1,1,1
145,228,13183,N,NA,C_NOVAL,NA,NA,1
145,230,13184,M,3,A_OFVAL,3,5,0
145,241,13185,N,2,A_OFVAL,1,1,1
145,243,13186,M,3,A_OFVAL,2,3,0
145,244,13187,M,2,A_OFVAL,3,5,0
145,245,13188,N,3,B_LIMVAL,1,1,1
145,246,13189,N,3,B_LIMVAL,1,1,1
145,248,13190,N,NA,C_NOVAL,NA,NA,1
145,251,13191,M,2,A_OFVAL,3,5,0
145,257,13192,N,2,A_OFVAL,1,1,1
145,259,13193,N,2,A_OFVAL,1,1,1
145,260,13194,M,NA,C_NOVAL,NA,NA,0
145,266,13195,N,3,A_OFVAL,1,1,1
145,268,13196,N,2,A_OFVAL,1,1,1
145,271,13197,N,2,A_OFVAL,1,1,1
145,275,13198,N,3,A_OFVAL,1,1,1
145,278,13199,M,2,A_OFVAL,3,5,0
145,281,13200,N,3,B_LIMVAL,1,1,1
145,282,13201,M,3,A_OFVAL,3,5,0
145,284,13202,N,3,A_OFVAL,1,1,1
145,285,13203,N,3,A_OFVAL,1,1,1
145,290,13204,N,NA,C_NOVAL,NA,NA,1
145,294,13205,N,3,A_OFVAL,2,3,1
145,296,13206,N,3,A_OFVAL,2,3,1
145,297,13207,N,3,B_LIMVAL,1,1,1
146,3,13208,N,2,A_OFVAL,1,1,1
146,5,13209,N,3,A_OFVAL,1,1,1
146,8,13210,N,1,A_OFVAL,1,1,1
146,9,13211,N,1,B_LIMVAL,1,1,1
146,12,13212,N,3,A_OFVAL,1,1,1
146,13,13213,N,2,A_OFVAL,1,1,1
146,14,13214,N,3,A_OFVAL,1,1,1
146,18,13215,N,3,A_OFVAL,1,1,1
146,29,13216,N,1,A_OFVAL,1,1,1
146,32,13217,N,NA,C_NOVAL,NA,NA,1
146,33,13218,N,5,B_LIMVAL,2,3,1
146,35,13219,M,3,A_OFVAL,3,5,0
146,36,13220,N,2,A_OFVAL,2,3,1
146,39,13221,N,NA,C_NOVAL,NA,NA,1
146,44,13222,N,NA,C_NOVAL,NA,NA,1
146,49,13223,N,1,A_OFVAL,1,1,1
146,52,13224,N,2,A_OFVAL,1,1,1
146,55,13225,N,4,B_LIMVAL,2,3,1
146,56,13226,M,2,A_OFVAL,3,5,0
146,70,13227,N,3,A_OFVAL,2,2,1
146,72,13228,N,3,A_OFVAL,2,3,1
146,74,13229,M,3,A_OFVAL,3,5,0
146,75,13230,N,NA,C_NOVAL,NA,NA,1
146,76,13231,N,2,A_OFVAL,1,1,1
146,77,13232,N,1,A_OFVAL,1,1,1
146,78,13233,N,3,A_OFVAL,1,1,1
146,79,13234,N,NA,C_NOVAL,NA,NA,1
146,83,13235,N,1,A_OFVAL,1,1,1
146,86,13236,N,2,A_OFVAL,1,1,1
146,97,13237,M,NA,C_NOVAL,NA,NA,0
146,99,13238,N,3,A_OFVAL,2,2,1
146,100,13239,N,2,A_OFVAL,1,1,1
146,103,13240,M,3,B_LIMVAL,3,5,0
146,114,13241,N,2,A_OFVAL,1,1,1
146,115,13242,N,2,A_OFVAL,1,1,1
146,118,13243,N,2,A_OFVAL,1,1,1
146,119,13244,N,NA,C_NOVAL,NA,NA,1
146,124,13245,N,2,A_OFVAL,1,1,1
146,126,13246,N,3,A_OFVAL,1,1,1
146,128,13247,N,3,A_OFVAL,1,1,1
146,132,13248,M,3,A_OFVAL,3,5,0
146,134,13249,M,3,B_LIMVAL,2,4,0
146,137,13250,N,3,A_OFVAL,1,1,1
146,138,13251,M,3,A_OFVAL,3,5,0
146,141,13252,N,2,A_OFVAL,1,1,1
146,144,13253,M,3,A_OFVAL,3,5,0
146,148,13254,N,3,A_OFVAL,1,1,1
146,150,13255,N,3,A_OFVAL,1,1,1
146,153,13256,N,3,A_OFVAL,1,1,1
146,156,13257,N,3,B_LIMVAL,1,1,1
146,164,13258,M,3,A_OFVAL,3,5,0
146,165,13259,N,4,B_LIMVAL,2,3,1
146,169,13260,N,2,A_OFVAL,1,1,1
146,170,13261,N,NA,C_NOVAL,NA,NA,1
146,171,13262,M,2,A_OFVAL,3,5,0
146,172,13263,N,1,A_OFVAL,1,1,1
146,173,13264,N,1,A_OFVAL,1,1,1
146,176,13265,N,NA,C_NOVAL,NA,NA,1
146,177,13266,N,3,A_OFVAL,2,3,1
146,178,13267,N,NA,C_NOVAL,NA,NA,1
146,184,13268,N,3,A_OFVAL,2,3,1
146,186,13269,N,2,A_OFVAL,1,1,1
146,195,13270,N,3,A_OFVAL,2,3,1
146,197,13271,M,3,A_OFVAL,2,3,0
146,199,13272,N,NA,C_NOVAL,NA,NA,1
146,201,13273,N,2,B_LIMVAL,2,3,1
146,202,13274,N,5,B_LIMVAL,2,3,1
146,204,13275,N,NA,C_NOVAL,NA,NA,1
146,207,13276,N,2,A_OFVAL,1,1,1
146,209,13277,N,3,B_LIMVAL,1,1,1
146,211,13278,N,2,A_OFVAL,1,1,1
146,219,13279,N,NA,C_NOVAL,NA,NA,1
146,222,13280,M,2,A_OFVAL,3,5,0
146,223,13281,N,2,A_OFVAL,1,1,1
146,224,13282,N,2,A_OFVAL,1,1,1
146,225,13283,N,2,A_OFVAL,1,1,1
146,226,13284,N,3,A_OFVAL,2,3,1
146,228,13285,N,NA,C_NOVAL,NA,NA,1
146,235,13286,M,2,A_OFVAL,3,5,0
146,241,13287,N,1,A_OFVAL,1,1,1
146,245,13288,N,NA,C_NOVAL,NA,NA,1
146,248,13289,N,NA,C_NOVAL,NA,NA,1
146,249,13290,N,2,A_OFVAL,1,1,1
146,254,13291,N,NA,C_NOVAL,NA,NA,1
146,259,13292,N,1,A_OFVAL,1,1,1
146,260,13293,M,NA,C_NOVAL,NA,NA,0
146,263,13294,M,3,A_OFVAL,3,5,0
146,269,13295,N,3,B_LIMVAL,2,3,1
146,273,13296,M,NA,C_NOVAL,NA,NA,0
146,275,13297,N,2,A_OFVAL,1,1,1
146,277,13298,N,1,A_OFVAL,1,1,1
146,281,13299,N,5,B_LIMVAL,2,4,1
