exID,pairID,responseID,ground_truth,KQ/QQ,value_decision,response3,response5,reported_difficulty
4,303,111,Mated,QQ,Value,3,5,3
4,303,112,Mated,QQ,Value,3,5,5
4,307,113,Nonmated,QQ,Value,2,2,4
4,328,114,Mated,QQ,Value,2,3,5
4,328,115,Mated,QQ,Value,2,4,5
4,332,116,Nonmated,QQ,Value,1,1,3
4,341,117,Mated,QQ,Value,3,5,3
4,342,118,Nonmated,QQ,Value,2,3,5
4,375,119,Mated,QQ,Value,3,5,3
4,379,120,Nonmated,QQ,Value,1,1,3
4,382,121,Nonmated,QQ,Value,1,1,3
4,396,122,Nonmated,QQ,Value,1,1,2
4,404,123,Mated,QQ,Value,3,5,3
4,448,124,Mated,QQ,Value,3,5,4
4,458,125,Nonmated,QQ,Value,1,1,3
4,459,126,Mated,QQ,Value,1,1,3
4,464,127,Nonmated,QQ,Value,2,2,4
4,487,128,Mated,QQ,Value,3,5,3
4,509,129,Nonmated,QQ,Value,2,3,5
4,527,130,Nonmated,QQ,Value,1,1,3
4,539,131,Nonmated,QQ,Value,1,1,3
5,16,132,Nonmated,QQ,Value,2,3,4
5,22,133,Nonmated,QQ,Value,2,4,3
5,37,134,Nonmated,QQ,Value,1,1,2
5,48,135,Nonmated,QQ,Value,1,1,3
5,49,136,Nonmated,QQ,Value,1,1,1
5,51,137,Mated,QQ,Value,2,4,3
5,58,138,Nonmated,QQ,Value,1,1,1
5,81,139,Nonmated,QQ,Value,1,1,2
5,90,140,Mated,QQ,Value,3,5,2
5,100,141,Nonmated,QQ,Value,2,3,4
5,104,142,Nonmated,QQ,Value,1,1,1
5,118,143,Nonmated,QQ,Value,1,1,3
5,145,144,Mated,QQ,Value,3,5,3
5,157,145,Nonmated,QQ,Value,1,1,4
5,179,146,Mated,QQ,Value,2,3,3
5,196,147,Mated,QQ,Value,2,4,4
5,205,148,Nonmated,QQ,Value,2,2,4
5,225,149,Nonmated,QQ,Value,1,1,1
5,234,150,Nonmated,QQ,Value,2,3,4
5,241,151,Nonmated,QQ,Value,1,1,1
5,278,152,Nonmated,QQ,Value,2,2,4
5,307,153,Nonmated,QQ,Value,2,4,3
5,341,154,Mated,QQ,Value,3,5,3
5,342,155,Nonmated,QQ,Value,2,2,4
5,344,156,Nonmated,QQ,Value,3,5,4
5,358,157,Nonmated,QQ,Value,1,1,1
5,359,158,Mated,QQ,Value,2,4,3
5,375,159,Mated,QQ,Value,3,5,3
5,379,160,Nonmated,QQ,Value,1,1,1
5,382,161,Nonmated,QQ,Value,1,1,1
5,395,162,Nonmated,QQ,Value,2,3,4
5,404,163,Mated,QQ,Value,2,2,4
5,448,164,Mated,QQ,Value,2,2,4
5,464,165,Nonmated,QQ,Value,2,2,4
5,473,166,Nonmated,QQ,Value,1,1,2
5,527,167,Nonmated,QQ,Value,2,3,3
5,559,168,Nonmated,QQ,Value,1,1,3
5,579,169,Mated,QQ,Value,1,1,3
5,593,170,Mated,QQ,Value,3,5,3
5,604,171,Nonmated,QQ,Value,1,1,3
6,4,172,Mated,QQ,Value,2,3,3
6,8,173,Nonmated,QQ,Value,2,3,3
6,74,174,Nonmated,QQ,NV,NA,NA,NA
6,142,175,Nonmated,QQ,Value,1,1,1
6,154,176,Nonmated,QQ,Value,2,3,3
6,159,177,Mated,QQ,Value,2,3,3
6,167,178,Nonmated,QQ,Value,1,1,2
6,173,179,Nonmated,QQ,Value,2,3,4
6,188,180,Mated,QQ,Value,2,2,3
6,200,181,Nonmated,QQ,Value,2,3,3
6,228,182,Nonmated,QQ,Value,2,2,3
6,248,183,Nonmated,QQ,Value,2,3,3
6,278,184,Nonmated,QQ,Value,2,3,3
6,286,185,Nonmated,QQ,Value,2,4,4
6,318,186,Nonmated,QQ,NV,NA,NA,NA
6,340,187,Nonmated,QQ,Value,1,1,1
6,347,188,Nonmated,QQ,Value,2,2,2
6,359,189,Mated,QQ,Value,3,5,4
6,383,190,Nonmated,QQ,Value,2,2,3
6,391,191,Mated,QQ,Value,2,3,3
6,397,192,Nonmated,QQ,Value,1,1,1
6,409,193,Mated,QQ,Value,3,5,2
6,416,194,Mated,QQ,Value,3,5,3
6,430,195,Nonmated,QQ,Value,2,2,3
6,435,196,Mated,QQ,Value,3,5,2
6,478,197,Nonmated,QQ,Value,2,3,4
6,480,198,Nonmated,QQ,Value,2,2,3
6,508,199,Nonmated,QQ,Value,2,4,4
6,510,200,Nonmated,QQ,Value,2,3,3
6,528,201,Nonmated,QQ,Value,NA,NA,NA
6,543,202,Nonmated,QQ,Value,2,3,4
6,559,203,Nonmated,QQ,Value,2,2,2
6,577,204,Nonmated,QQ,Value,2,2,2
6,579,205,Mated,QQ,Value,2,2,3
6,593,206,Mated,QQ,Value,3,5,2
7,10,207,Nonmated,QQ,Value,1,1,1
7,88,208,Mated,QQ,Value,3,5,4
7,97,209,Mated,QQ,Value,3,5,2
7,141,210,Mated,QQ,Value,3,5,4
7,244,211,Nonmated,QQ,Value,2,3,3
7,245,212,Nonmated,QQ,Value,2,3,3
7,361,213,Nonmated,QQ,Value,2,3,4
7,367,214,Nonmated,QQ,Value,2,3,4
7,455,215,Nonmated,QQ,Value,1,1,1
7,462,216,Nonmated,QQ,Value,2,3,4
7,477,217,Nonmated,QQ,Value,1,1,1
7,492,218,Nonmated,QQ,Value,2,3,4
7,516,219,Mated,QQ,Value,2,3,3
7,531,220,Nonmated,QQ,Value,2,3,3
7,585,221,Mated,QQ,Value,3,5,2
8,16,222,Nonmated,QQ,Value,2,3,4
8,25,223,Nonmated,QQ,Value,2,2,3
8,30,224,Nonmated,QQ,Value,2,2,3
8,37,225,Nonmated,QQ,Value,2,2,2
8,50,226,Nonmated,QQ,Value,1,1,1
8,78,227,Nonmated,QQ,Value,2,3,3
8,93,228,Nonmated,QQ,Value,2,2,3
8,100,229,Nonmated,QQ,Value,2,3,4
8,102,230,Mated,QQ,Value,3,5,4
8,102,231,Mated,QQ,Value,3,5,3
8,104,232,Nonmated,QQ,Value,1,1,1
8,118,233,Nonmated,QQ,Value,2,3,3
8,120,234,Nonmated,QQ,Value,2,3,3
8,120,235,Nonmated,QQ,Value,2,3,4
8,123,236,Nonmated,QQ,Value,2,3,3
8,159,237,Mated,QQ,Value,3,5,4
8,160,238,Nonmated,QQ,Value,2,3,5
8,162,239,Mated,QQ,Value,2,4,4
8,184,240,Nonmated,QQ,Value,2,3,5
8,188,241,Mated,QQ,Value,2,2,4
8,200,242,Nonmated,QQ,Value,2,3,3
8,201,243,Nonmated,QQ,Value,1,1,1
8,210,244,Mated,QQ,Value,3,5,2
8,211,245,Mated,QQ,Value,3,5,2
8,228,246,Nonmated,QQ,Value,2,3,3
8,235,247,Nonmated,QQ,Value,2,3,3
8,235,248,Nonmated,QQ,Value,2,3,4
8,249,249,Nonmated,QQ,Value,2,2,3
8,258,250,Nonmated,QQ,Value,1,1,1
8,265,251,Nonmated,QQ,Value,2,2,2
8,272,252,Nonmated,QQ,Value,1,1,1
8,275,253,Nonmated,QQ,Value,2,3,4
8,278,254,Nonmated,QQ,Value,2,2,3
8,280,255,Mated,QQ,Value,2,3,5
8,303,256,Mated,QQ,Value,3,5,3
8,303,257,Mated,QQ,Value,3,5,3
8,305,258,Nonmated,QQ,Value,2,3,3
8,307,259,Nonmated,QQ,Value,2,3,4
8,328,260,Mated,QQ,Value,2,3,5
8,328,261,Mated,QQ,Value,2,3,5
8,333,262,Mated,QQ,Value,2,3,4
8,340,263,Nonmated,QQ,Value,1,1,1
8,343,264,Nonmated,QQ,Value,2,3,4
8,359,265,Mated,QQ,Value,3,5,5
8,395,266,Nonmated,QQ,Value,2,3,4
8,414,267,Nonmated,QQ,Value,2,3,5
8,434,268,Nonmated,QQ,Value,1,1,3
8,441,269,Mated,QQ,Value,3,5,1
8,446,270,Mated,QQ,Value,2,3,4
8,463,271,Mated,QQ,Value,3,5,3
8,471,272,Nonmated,QQ,Value,2,3,5
8,482,273,Nonmated,QQ,Value,1,1,1
8,490,274,Nonmated,QQ,Value,1,1,1
8,533,275,Mated,QQ,Value,2,3,5
8,545,276,Nonmated,QQ,Value,1,1,1
8,559,277,Nonmated,QQ,Value,1,1,2
8,565,278,Nonmated,QQ,Value,2,3,4
8,579,279,Mated,QQ,Value,2,4,5
8,593,280,Mated,QQ,Value,3,5,2
8,612,281,Mated,QQ,Value,2,3,3
9,25,282,Nonmated,QQ,Value,2,4,3
9,30,283,Nonmated,QQ,Value,2,3,3
9,59,284,Nonmated,QQ,Value,2,2,3
9,94,285,Mated,QQ,Value,3,5,3
9,131,286,Nonmated,QQ,Value,1,1,2
9,169,287,Mated,QQ,Value,3,5,3
9,265,288,Nonmated,QQ,Value,1,1,3
9,275,289,Nonmated,QQ,Value,2,3,4
9,305,290,Nonmated,QQ,Value,2,3,4
9,388,291,Nonmated,QQ,Value,1,1,2
10,41,292,Mated,QQ,Value,3,5,4
10,48,293,Nonmated,QQ,Value,1,1,3
10,58,294,Nonmated,QQ,Value,1,1,3
10,74,295,Nonmated,QQ,NV,NA,NA,NA
10,93,296,Nonmated,QQ,Value,2,3,4
10,101,297,Nonmated,QQ,Value,2,2,3
10,128,298,Mated,QQ,Value,3,5,3
10,142,299,Nonmated,QQ,Value,1,1,2
10,157,300,Nonmated,QQ,Value,1,1,3
10,159,301,Mated,QQ,Value,2,3,4
10,173,302,Nonmated,QQ,Value,2,3,3
10,188,303,Mated,QQ,Value,2,3,4
10,200,304,Nonmated,QQ,Value,2,3,4
10,205,305,Nonmated,QQ,NV,NA,NA,NA
10,210,306,Mated,QQ,Value,3,5,3
10,216,307,Nonmated,QQ,Value,2,3,3
10,228,308,Nonmated,QQ,Value,2,2,3
10,240,309,Nonmated,QQ,Value,2,3,4
10,248,310,Nonmated,QQ,Value,2,2,4
10,272,311,Nonmated,QQ,Value,1,1,2
10,296,312,Mated,QQ,Value,3,5,2
10,299,313,Mated,QQ,Value,2,2,4
10,301,314,Mated,QQ,Value,3,5,4
10,335,315,Mated,QQ,Value,2,2,4
10,340,316,Nonmated,QQ,Value,1,1,2
10,343,317,Nonmated,QQ,Value,2,4,3
10,344,318,Nonmated,QQ,Value,2,3,4
10,347,319,Nonmated,QQ,Value,2,2,3
10,400,320,Nonmated,QQ,Value,1,1,3
10,400,321,Nonmated,QQ,Value,1,1,3
10,412,322,Nonmated,QQ,Value,NA,NA,NA
10,412,323,Nonmated,QQ,Value,2,3,4
10,458,324,Nonmated,QQ,Value,2,3,3
10,459,325,Mated,QQ,Value,2,2,3
10,463,326,Mated,QQ,Value,3,5,4
10,487,327,Mated,QQ,Value,3,5,3
10,513,328,Mated,QQ,Value,2,3,4
10,530,329,Nonmated,QQ,Value,1,1,1
10,534,330,Nonmated,QQ,Value,2,3,4
10,538,331,Nonmated,QQ,Value,2,2,4
10,538,332,Nonmated,QQ,Value,2,2,4
10,545,333,Nonmated,QQ,Value,1,1,2
10,548,334,Nonmated,QQ,Value,2,3,4
10,548,335,Nonmated,QQ,Value,2,4,4
10,552,336,Mated,QQ,Value,2,4,4
10,553,337,Nonmated,QQ,Value,2,2,3
10,553,338,Nonmated,QQ,Value,2,2,4
10,558,339,Mated,QQ,Value,2,3,4
10,560,340,Nonmated,QQ,Value,2,2,4
10,600,341,Nonmated,QQ,Value,2,2,4
11,18,342,Nonmated,QQ,Value,2,3,3
11,25,343,Nonmated,QQ,Value,2,2,3
11,30,344,Nonmated,QQ,Value,2,3,3
11,39,345,Mated,QQ,Value,2,3,4
11,83,346,Nonmated,QQ,Value,2,3,3
11,109,347,Mated,QQ,Value,2,3,3
11,139,348,Nonmated,QQ,Value,2,2,3
11,147,349,Mated,QQ,Value,2,3,3
11,231,350,Mated,QQ,Value,2,3,3
11,243,351,Mated,QQ,Value,2,3,3
11,255,352,Nonmated,QQ,Value,2,2,3
11,263,353,Mated,QQ,Value,2,3,3
11,265,354,Nonmated,QQ,Value,2,2,3
11,271,355,Mated,QQ,Value,3,5,1
11,275,356,Nonmated,QQ,Value,2,2,3
11,284,357,Mated,QQ,Value,2,2,3
11,305,358,Nonmated,QQ,Value,2,2,3
11,313,359,Nonmated,QQ,Value,1,1,1
11,336,360,Mated,QQ,Value,3,5,1
11,417,361,Nonmated,QQ,Value,2,3,3
11,428,362,Mated,QQ,Value,2,3,3
11,429,363,Mated,QQ,Value,2,3,3
11,461,364,Mated,QQ,Value,2,3,3
11,485,365,Nonmated,QQ,Value,2,3,3
11,489,366,Nonmated,QQ,Value,2,3,3
11,548,367,Nonmated,QQ,Value,2,3,3
11,564,368,Nonmated,QQ,Value,2,3,3
12,7,369,Nonmated,QQ,Value,2,3,4
12,8,370,Nonmated,QQ,Value,2,2,4
12,12,371,Nonmated,QQ,Value,2,4,5
12,38,372,Mated,QQ,Value,3,5,2
12,41,373,Mated,QQ,Value,3,5,4
12,54,374,Mated,QQ,Value,2,4,3
12,64,375,Nonmated,QQ,Value,1,1,1
12,65,376,Nonmated,QQ,Value,1,1,1
12,84,377,Mated,QQ,Value,2,2,4
12,85,378,Mated,QQ,Value,3,5,1
12,99,379,Nonmated,QQ,Value,2,3,4
12,99,380,Nonmated,QQ,Value,2,2,4
12,101,381,Nonmated,QQ,Value,2,2,4
12,103,382,Nonmated,QQ,Value,2,2,4
12,103,383,Nonmated,QQ,Value,2,2,3
12,121,384,Nonmated,QQ,Value,1,1,1
12,129,385,Nonmated,QQ,Value,2,4,3
12,129,386,Nonmated,QQ,Value,2,3,4
12,130,387,Nonmated,QQ,Value,2,3,4
12,130,388,Nonmated,QQ,Value,2,3,4
12,143,389,Nonmated,QQ,Value,2,3,4
12,154,390,Nonmated,QQ,Value,2,3,4
12,183,391,Nonmated,QQ,Value,2,2,3
12,207,392,Mated,QQ,Value,3,5,3
12,219,393,Nonmated,QQ,Value,2,3,4
12,226,394,Nonmated,QQ,Value,2,2,3
12,226,395,Nonmated,QQ,Value,2,3,4
12,240,396,Nonmated,QQ,Value,2,3,3
12,242,397,Nonmated,QQ,Value,2,3,5
12,246,398,Nonmated,QQ,Value,1,1,1
12,291,399,Nonmated,QQ,Value,2,3,5
12,293,400,Nonmated,QQ,Value,2,3,4
12,299,401,Mated,QQ,Value,2,3,4
12,301,402,Mated,QQ,Value,2,2,4
12,318,403,Nonmated,QQ,Value,2,3,5
12,323,404,Nonmated,QQ,Value,2,3,4
12,332,405,Nonmated,QQ,Value,1,1,3
12,397,406,Nonmated,QQ,Value,1,1,1
12,415,407,Mated,QQ,Value,2,4,4
12,420,408,Mated,QQ,Value,2,4,4
12,424,409,Nonmated,QQ,Value,1,1,1
12,433,410,Mated,QQ,Value,3,5,4
12,479,411,Mated,QQ,Value,3,5,4
12,488,412,Mated,QQ,Value,3,5,4
12,495,413,Nonmated,QQ,Value,2,3,5
12,498,414,Nonmated,QQ,Value,2,3,3
12,502,415,Mated,QQ,Value,2,3,4
12,543,416,Nonmated,QQ,Value,NA,NA,NA
12,575,417,Nonmated,QQ,Value,2,3,4
12,592,418,Mated,QQ,Value,2,3,3
13,21,419,Nonmated,QQ,Value,2,2,4
13,59,420,Nonmated,QQ,Value,1,1,3
13,59,421,Nonmated,QQ,Value,2,3,4
13,62,422,Mated,QQ,Value,2,2,4
13,88,423,Mated,QQ,Value,3,5,4
13,94,424,Mated,QQ,Value,3,5,3
13,94,425,Mated,QQ,Value,3,5,3
13,99,426,Nonmated,QQ,Value,2,2,3
13,103,427,Nonmated,QQ,Value,2,2,3
13,129,428,Nonmated,QQ,Value,2,3,3
13,130,429,Nonmated,QQ,Value,2,2,3
13,131,430,Nonmated,QQ,Value,1,1,1
13,131,431,Nonmated,QQ,Value,1,1,1
13,141,432,Mated,QQ,Value,2,3,4
13,167,433,Nonmated,QQ,Value,1,1,1
13,169,434,Mated,QQ,Value,3,5,3
13,169,435,Mated,QQ,Value,3,5,3
13,191,436,Mated,QQ,Value,3,5,3
13,208,437,Nonmated,QQ,Value,2,3,4
13,226,438,Nonmated,QQ,Value,2,3,3
13,245,439,Nonmated,QQ,Value,2,3,3
13,254,440,Nonmated,QQ,Value,2,3,3
13,266,441,Nonmated,QQ,Value,2,3,3
13,286,442,Nonmated,QQ,Value,2,3,3
13,302,443,Nonmated,QQ,Value,1,1,4
13,304,444,Nonmated,QQ,Value,2,2,4
13,317,445,Mated,QQ,Value,2,3,4
13,345,446,Nonmated,QQ,Value,1,1,4
13,352,447,Nonmated,QQ,Value,2,3,4
13,371,448,Nonmated,QQ,Value,1,1,1
13,374,449,Nonmated,QQ,Value,2,2,3
13,383,450,Nonmated,QQ,Value,1,1,3
13,388,451,Nonmated,QQ,Value,1,1,1
13,388,452,Nonmated,QQ,Value,1,1,1
13,416,453,Mated,QQ,Value,3,5,3
13,435,454,Mated,QQ,Value,3,5,2
13,437,455,Mated,QQ,Value,3,5,3
13,455,456,Nonmated,QQ,Value,1,1,1
13,477,457,Nonmated,QQ,Value,1,1,1
13,499,458,Mated,QQ,Value,3,5,2
13,501,459,Mated,QQ,Value,3,5,3
13,529,460,Nonmated,QQ,Value,2,2,4
13,536,461,Nonmated,QQ,Value,2,3,4
13,537,462,Mated,QQ,Value,2,4,4
13,562,463,Nonmated,QQ,Value,2,3,4
13,588,464,Nonmated,QQ,Value,2,3,3
13,605,465,Nonmated,QQ,Value,1,1,2
13,606,466,Mated,QQ,Value,3,5,2
13,607,467,Nonmated,QQ,Value,2,3,4
13,610,468,Mated,QQ,Value,1,1,3
14,2,469,Nonmated,QQ,Value,2,3,4
14,17,470,Nonmated,QQ,Value,2,3,4
14,33,471,Nonmated,QQ,Value,1,1,1
14,51,472,Mated,QQ,Value,2,3,4
14,71,473,Mated,QQ,Value,2,4,4
14,145,474,Mated,QQ,Value,2,4,4
14,156,475,Mated,QQ,Value,2,3,4
14,165,476,Nonmated,QQ,Value,2,2,4
14,170,477,Nonmated,QQ,Value,2,3,4
14,203,478,Nonmated,QQ,Value,2,3,4
14,209,479,Nonmated,QQ,Value,2,4,3
14,234,480,Nonmated,QQ,Value,2,3,4
14,241,481,Nonmated,QQ,Value,1,1,1
14,262,482,Mated,QQ,Value,2,3,4
14,302,483,Nonmated,QQ,Value,2,2,3
14,304,484,Nonmated,QQ,Value,2,3,3
14,319,485,Nonmated,QQ,Value,2,3,5
14,345,486,Nonmated,QQ,Value,2,2,3
14,371,487,Nonmated,QQ,Value,1,1,2
14,373,488,Mated,QQ,Value,2,3,4
14,382,489,Nonmated,QQ,Value,1,1,1
14,411,490,Nonmated,QQ,Value,1,1,2
14,419,491,Nonmated,QQ,Value,2,3,3
14,468,492,Mated,QQ,Value,3,5,2
14,472,493,Nonmated,QQ,Value,2,3,4
14,506,494,Mated,QQ,Value,3,5,3
14,513,495,Mated,QQ,Value,2,4,4
14,534,496,Nonmated,QQ,Value,2,3,4
14,552,497,Mated,QQ,Value,2,4,4
14,554,498,Mated,QQ,Value,3,5,3
14,556,499,Nonmated,QQ,Value,1,1,1
14,558,500,Mated,QQ,Value,2,3,4
14,568,501,Mated,QQ,Value,3,5,3
14,600,502,Nonmated,QQ,Value,2,3,3
14,607,503,Nonmated,QQ,Value,2,3,4
15,1,504,Nonmated,QQ,Value,2,4,3
15,11,505,Nonmated,QQ,Value,1,1,2
15,19,506,Nonmated,QQ,Value,1,1,3
15,26,507,Mated,QQ,Value,1,1,3
15,35,508,Nonmated,QQ,Value,1,1,3
15,45,509,Mated,QQ,Value,3,5,2
15,68,510,Mated,QQ,Value,3,5,3
15,75,511,Mated,QQ,Value,3,5,3
15,77,512,Nonmated,QQ,Value,1,1,2
15,113,513,Nonmated,QQ,Value,1,1,1
15,132,514,Nonmated,QQ,Value,2,3,3
15,254,515,Nonmated,QQ,Value,1,1,3
15,276,516,Nonmated,QQ,Value,2,4,3
15,314,517,Nonmated,QQ,Value,2,3,3
15,348,518,Mated,QQ,Value,2,4,3
15,352,519,Nonmated,QQ,Value,2,4,3
15,374,520,Nonmated,QQ,Value,1,1,4
15,378,521,Mated,QQ,Value,2,4,3
15,401,522,Mated,QQ,Value,2,3,3
15,403,523,Mated,QQ,Value,3,5,3
15,451,524,Nonmated,QQ,Value,2,3,3
15,481,525,Nonmated,QQ,Value,1,1,3
15,514,526,Nonmated,QQ,Value,1,1,3
15,536,527,Nonmated,QQ,Value,2,3,3
15,574,528,Nonmated,QQ,Value,1,1,3
15,605,529,Nonmated,QQ,Value,1,1,2
16,12,530,Nonmated,QQ,NV,NA,NA,NA
16,39,531,Mated,QQ,NV,NA,NA,NA
16,52,532,Mated,QQ,Value,2,3,4
16,53,533,Nonmated,QQ,Value,NA,NA,NA
16,54,534,Mated,QQ,Value,2,3,3
16,64,535,Nonmated,QQ,Value,1,1,2
16,65,536,Nonmated,QQ,Value,NA,NA,NA
16,85,537,Mated,QQ,Value,3,5,2
16,106,538,Nonmated,QQ,Value,2,2,3
16,106,539,Nonmated,QQ,Value,1,1,3
16,108,540,Nonmated,QQ,Value,1,1,2
16,137,541,Nonmated,QQ,Value,NA,NA,NA
16,160,542,Nonmated,QQ,Value,2,3,5
16,178,543,Nonmated,QQ,Value,1,1,1
16,182,544,Nonmated,QQ,Value,1,1,3
16,209,545,Nonmated,QQ,Value,NA,NA,NA
16,227,546,Nonmated,QQ,Value,1,1,1
16,229,547,Nonmated,QQ,Value,1,1,1
16,230,548,Nonmated,QQ,Value,2,3,4
16,239,549,Nonmated,QQ,Value,NA,NA,NA
16,252,550,Nonmated,QQ,NV,NA,NA,NA
16,252,551,Nonmated,QQ,Value,1,1,3
16,253,552,Nonmated,QQ,Value,1,1,2
16,259,553,Mated,QQ,Value,2,3,4
16,261,554,Mated,QQ,Value,2,3,4
16,285,555,Nonmated,QQ,Value,2,3,3
16,309,556,Nonmated,QQ,Value,NA,NA,NA
16,333,557,Mated,QQ,Value,NA,NA,NA
16,350,558,Mated,QQ,Value,NA,NA,NA
16,356,559,Nonmated,QQ,Value,1,1,1
16,373,560,Mated,QQ,NV,NA,NA,NA
16,377,561,Nonmated,QQ,Value,2,3,3
16,384,562,Nonmated,QQ,Value,1,1,2
16,385,563,Nonmated,QQ,Value,2,3,3
16,385,564,Nonmated,QQ,Value,2,4,3
16,387,565,Nonmated,QQ,Value,2,3,3
16,387,566,Nonmated,QQ,Value,1,1,3
16,441,567,Mated,QQ,Value,3,5,3
16,446,568,Mated,QQ,Value,2,3,4
16,452,569,Nonmated,QQ,Value,1,1,2
16,468,570,Mated,QQ,Value,3,5,1
16,472,571,Nonmated,QQ,Value,2,3,4
16,482,572,Nonmated,QQ,Value,1,1,1
16,519,573,Mated,QQ,Value,1,1,2
16,554,574,Mated,QQ,Value,3,5,2
16,561,575,Mated,QQ,Value,3,5,2
16,565,576,Nonmated,QQ,Value,2,3,4
16,601,577,Nonmated,QQ,Value,1,1,3
16,619,578,Nonmated,QQ,NV,NA,NA,NA
16,619,579,Nonmated,QQ,Value,2,2,4
17,5,580,Nonmated,QQ,Value,1,1,3
17,15,581,Mated,QQ,Value,3,5,4
17,23,582,Mated,QQ,Value,2,2,3
17,79,583,Mated,QQ,Value,1,1,3
17,110,584,Mated,QQ,Value,3,5,3
17,112,585,Mated,QQ,Value,3,5,3
17,124,586,Nonmated,QQ,Value,2,3,3
17,164,587,Mated,QQ,Value,3,5,3
17,171,588,Nonmated,QQ,Value,1,1,1
17,180,589,Nonmated,QQ,Value,2,2,3
17,193,590,Nonmated,QQ,Value,2,2,3
17,194,591,Nonmated,QQ,Value,1,1,3
17,217,592,Nonmated,QQ,Value,1,1,1
17,346,593,Mated,QQ,Value,3,5,2
17,399,594,Nonmated,QQ,Value,2,3,3
17,407,595,Mated,QQ,Value,1,1,3
17,440,596,Nonmated,QQ,Value,1,1,3
17,447,597,Nonmated,QQ,Value,2,2,3
17,450,598,Nonmated,QQ,Value,1,1,3
17,474,599,Nonmated,QQ,Value,2,3,3
17,500,600,Nonmated,QQ,Value,1,1,3
17,535,601,Nonmated,QQ,Value,1,1,2
17,550,602,Nonmated,QQ,Value,1,1,1
17,584,603,Nonmated,QQ,Value,1,1,3
17,590,604,Nonmated,QQ,Value,1,1,3
18,50,605,Nonmated,QQ,Value,1,1,1
18,55,606,Nonmated,QQ,Value,2,3,4
18,69,607,Mated,QQ,Value,2,3,5
18,73,608,Nonmated,QQ,Value,2,2,3
18,76,609,Nonmated,QQ,Value,2,3,4
18,78,610,Nonmated,QQ,Value,2,2,4
18,83,611,Nonmated,QQ,Value,2,3,5
18,107,612,Mated,QQ,Value,2,4,4
18,133,613,Nonmated,QQ,Value,1,1,1
18,140,614,Nonmated,QQ,Value,1,1,2
18,151,615,Mated,QQ,Value,2,4,4
18,152,616,Nonmated,QQ,Value,2,2,4
18,163,617,Nonmated,QQ,Value,2,2,3
18,176,618,Nonmated,QQ,Value,1,1,1
18,177,619,Nonmated,QQ,Value,2,3,4
18,184,620,Nonmated,QQ,Value,2,3,5
18,186,621,Nonmated,QQ,Value,2,3,4
18,194,622,Nonmated,QQ,Value,2,3,4
18,201,623,Nonmated,QQ,Value,1,1,2
18,212,624,Mated,QQ,Value,2,4,4
18,218,625,Nonmated,QQ,Value,2,2,4
18,220,626,Nonmated,QQ,Value,2,3,5
18,249,627,Nonmated,QQ,Value,2,2,4
18,257,628,Mated,QQ,Value,3,5,2
18,284,629,Mated,QQ,Value,2,3,4
18,294,630,Nonmated,QQ,Value,2,2,4
18,298,631,Mated,QQ,Value,3,5,4
18,313,632,Nonmated,QQ,Value,1,1,1
18,320,633,Nonmated,QQ,Value,2,4,4
18,326,634,Nonmated,QQ,Value,2,3,3
18,336,635,Mated,QQ,Value,3,5,3
18,407,636,Mated,QQ,Value,2,2,4
18,414,637,Nonmated,QQ,Value,2,3,4
18,417,638,Nonmated,QQ,Value,2,3,4
18,431,639,Nonmated,QQ,Value,2,3,5
18,439,640,Mated,QQ,Value,3,5,3
18,459,641,Mated,QQ,Value,2,4,4
18,503,642,Nonmated,QQ,Value,2,3,5
18,513,643,Mated,QQ,Value,2,4,4
18,515,644,Mated,QQ,Value,3,5,1
18,519,645,Mated,QQ,Value,2,3,4
18,532,646,Nonmated,QQ,Value,1,1,1
18,534,647,Nonmated,QQ,Value,2,3,5
18,552,648,Mated,QQ,Value,2,3,5
18,558,649,Mated,QQ,Value,2,3,4
18,583,650,Mated,QQ,Value,3,5,2
18,587,651,Mated,QQ,Value,2,3,4
18,596,652,Nonmated,QQ,Value,1,1,2
18,599,653,Mated,QQ,Value,3,5,2
18,600,654,Nonmated,QQ,Value,2,2,4
19,18,655,Nonmated,QQ,Value,2,3,3
19,26,656,Mated,QQ,Value,2,3,5
19,84,657,Mated,QQ,Value,2,3,4
19,147,658,Mated,QQ,Value,2,4,4
19,176,659,Nonmated,QQ,Value,1,1,1
19,221,660,Mated,QQ,Value,3,5,2
19,432,661,Nonmated,QQ,Value,2,2,3
19,443,662,Mated,QQ,Value,2,3,4
19,444,663,Nonmated,QQ,Value,2,3,4
19,460,664,Mated,QQ,Value,3,5,1
19,461,665,Mated,QQ,Value,2,3,4
19,563,666,Nonmated,QQ,Value,2,3,4
19,573,667,Mated,QQ,Value,2,3,3
19,587,668,Mated,QQ,Value,2,2,3
19,594,669,Nonmated,QQ,Value,2,3,4
19,602,670,Nonmated,QQ,Value,2,2,4
19,610,671,Mated,QQ,Value,3,5,2
20,266,672,Nonmated,QQ,Value,2,3,5
20,317,673,Mated,QQ,Value,2,3,5
20,324,674,Nonmated,QQ,Value,2,3,4
20,355,675,Nonmated,QQ,Value,1,1,1
20,410,676,Nonmated,QQ,Value,2,3,4
20,562,677,Nonmated,QQ,Value,2,3,4
20,598,678,Nonmated,QQ,Value,2,3,4
20,606,679,Mated,QQ,Value,3,5,1
20,610,680,Mated,QQ,Value,2,3,4
21,34,681,Nonmated,QQ,Value,2,3,3
