exID,pairID,responseID,ground_truth,value_decision,response3,response5,response7,reported_difficulty
64,135,4924,Mated,1A_Value,2,2,3,3
64,137,4925,Mated,1A_Value,2,4,5,3
64,138,4926,Nonmated,1A_Value,2,2,3,3
64,144,4927,Mated,1A_Value,2,4,6,3
64,150,4928,Mated,1A_Value,1,1,1,3
64,151,4929,Mated,1A_Value,2,2,3,3
64,152,4930,Mated,1A_Value,2,4,5,3
64,153,4931,Nonmated,1A_Value,2,2,3,3
64,155,4932,Mated,1A_Value,1,1,1,3
64,280,4933,Mated,1A_Value,2,2,3,3
64,160,4934,Mated,1A_Value,1,1,1,3
64,162,4935,Mated,1A_Value,2,4,6,3
64,163,4936,Mated,1A_Value,3,5,7,3
64,166,4937,Nonmated,1A_Value,2,2,3,3
64,167,4938,Mated,1A_Value,2,3,4,4
64,168,4939,Nonmated,1A_Value,1,1,1,2
64,169,4940,Nonmated,1A_Value,2,2,3,3
64,178,4941,Mated,1A_Value,2,2,3,3
64,179,4942,Nonmated,1A_Value,1,1,1,2
64,279,4943,Nonmated,1A_Value,1,1,1,3
64,193,4944,Nonmated,1A_Value,1,1,1,2
64,194,4945,Nonmated,1A_Value,1,1,1,2
64,197,4946,Nonmated,1A_Value,1,1,1,3
64,198,4947,Mated,1A_Value,2,4,5,3
64,203,4948,Nonmated,1A_Value,1,1,1,3
64,202,4949,Nonmated,1A_Value,1,1,1,3
64,204,4950,Nonmated,1A_Value,1,1,1,3
64,205,4951,Nonmated,1A_Value,1,1,1,3
64,206,4952,Mated,1A_Value,2,2,3,3
64,207,4953,Nonmated,1A_Value,1,1,1,3
64,285,4954,Nonmated,1A_Value,1,1,1,3
64,209,4955,Nonmated,1A_Value,1,1,1,3
64,215,4956,Nonmated,1A_Value,1,1,1,4
64,218,4957,Mated,1A_Value,3,5,7,3
64,219,4958,Nonmated,1A_Value,1,1,1,3
64,221,4959,Nonmated,1A_Value,1,1,1,2
64,226,4960,Nonmated,1A_Value,1,1,1,4
64,261,4961,Nonmated,1A_Value,1,1,1,2
64,272,4962,Mated,1A_Value,3,5,7,2
64,230,4963,Mated,1A_Value,2,2,3,3
64,232,4964,Mated,1A_Value,3,5,7,2
64,238,4965,Nonmated,1A_Value,1,1,1,3
64,239,4966,Nonmated,1A_Value,1,1,1,3
64,240,4967,Mated,1A_Value,2,2,3,3
64,242,4968,Nonmated,1A_Value,2,2,2,4
64,243,4969,Mated,1A_Value,3,5,7,2
64,250,4970,Mated,1A_Value,2,2,3,4
64,253,4971,Nonmated,1A_Value,2,4,5,3
64,256,4972,Mated,1A_Value,3,5,7,2
64,257,4973,Nonmated,1A_Value,1,1,1,2
64,259,4974,Mated,1A_Value,2,4,5,4
64,262,4975,Nonmated,1A_Value,1,1,1,2
64,265,4976,Nonmated,1A_Value,1,1,1,3
64,278,4977,Mated,1A_Value,2,4,6,3
64,283,4978,Nonmated,1A_Value,1,1,1,2
64,284,4979,Nonmated,1A_Value,2,2,3,3
64,288,4980,Mated,1A_Value,2,2,3,3
64,293,4981,Mated,1A_Value,1,1,1,3
64,295,4982,Nonmated,1A_Value,2,2,3,4
64,298,4983,Mated,1A_Value,3,5,7,1
64,299,4984,Nonmated,1A_Value,1,1,1,3
65,2,4985,Nonmated,1A_Value,2,2,3,4
65,5,4986,Nonmated,1A_Value,2,2,3,5
65,8,4987,Nonmated,1A_Value,1,1,1,2
65,9,4988,Mated,1A_Value,2,4,5,3
65,13,4989,Mated,1A_Value,2,2,3,3
65,17,4990,Mated,1A_Value,2,4,5,3
65,18,4991,Nonmated,1A_Value,2,2,3,4
65,21,4992,Nonmated,1A_Value,1,1,1,4
65,28,4993,Nonmated,1A_Value,2,2,3,4
65,31,4994,Nonmated,1A_Value,2,2,3,3
65,35,4995,Mated,1A_Value,2,4,5,2
65,192,4996,Mated,1A_Value,2,2,3,3
65,37,4997,Nonmated,1A_Value,2,4,5,3
65,132,4998,Nonmated,1A_Value,2,2,3,4
65,52,4999,Nonmated,1A_Value,2,2,3,3
65,54,5000,Mated,1A_Value,2,4,5,3
65,55,5001,Nonmated,1A_Value,1,1,1,3
65,59,5002,Nonmated,1A_Value,2,4,5,3
65,64,5003,Nonmated,1A_Value,2,2,3,4
65,65,5004,Nonmated,1A_Value,2,4,5,3
65,74,5005,Nonmated,1A_Value,1,1,1,3
65,75,5006,Nonmated,1A_Value,2,2,3,4
65,81,5007,Nonmated,1A_Value,2,4,5,3
65,84,5008,Nonmated,1A_Value,2,2,3,4
65,88,5009,Nonmated,1A_Value,2,2,3,4
65,97,5010,Nonmated,1A_Value,2,2,3,4
65,103,5011,Nonmated,1A_Value,1,1,1,3
65,105,5012,Mated,1A_Value,2,2,3,3
65,109,5013,Nonmated,1A_Value,1,1,1,3
65,113,5014,Mated,1A_Value,2,2,3,3
65,122,5015,Nonmated,1A_Value,1,1,1,3
65,123,5016,Nonmated,1A_Value,2,2,3,3
65,125,5017,Mated,1A_Value,2,4,5,3
65,127,5018,Nonmated,1A_Value,2,2,3,4
65,128,5019,Nonmated,1A_Value,2,2,3,5
65,130,5020,Mated,1A_Value,2,2,3,3
65,131,5021,Nonmated,1A_Value,2,2,2,4
65,133,5022,Mated,1A_Value,2,2,3,4
65,291,5023,Mated,1A_Value,2,2,3,3
65,135,5024,Mated,1A_Value,2,2,3,3
65,137,5025,Mated,1A_Value,2,2,3,4
65,138,5026,Nonmated,1A_Value,2,2,3,4
65,144,5027,Mated,1A_Value,2,2,3,3
65,150,5028,Mated,1A_Value,2,4,5,3
65,151,5029,Mated,1A_Value,2,4,5,3
65,152,5030,Mated,1A_Value,2,2,3,4
65,153,5031,Nonmated,1A_Value,2,2,2,4
65,280,5032,Mated,1A_Value,2,2,3,3
65,155,5033,Mated,1A_Value,2,2,3,4
65,160,5034,Mated,1A_Value,2,4,6,3
65,162,5035,Mated,1A_Value,2,2,3,3
65,163,5036,Mated,1A_Value,2,4,6,3
65,166,5037,Nonmated,1A_Value,2,2,3,3
65,167,5038,Mated,1A_Value,2,4,6,3
65,168,5039,Nonmated,1A_Value,2,2,3,5
65,169,5040,Nonmated,1A_Value,2,2,3,4
65,178,5041,Mated,1A_Value,2,2,3,3
65,279,5042,Nonmated,1A_Value,2,2,2,3
65,179,5043,Nonmated,1A_Value,2,2,2,4
65,193,5044,Nonmated,1A_Value,2,2,3,3
65,194,5045,Nonmated,1A_Value,2,2,3,4
65,197,5046,Nonmated,1A_Value,2,3,4,5
65,198,5047,Mated,1A_Value,2,4,5,3
65,202,5048,Nonmated,1A_Value,2,2,3,3
65,203,5049,Nonmated,1A_Value,2,2,3,4
65,204,5050,Nonmated,1A_Value,2,2,3,3
65,205,5051,Nonmated,1A_Value,2,2,3,4
65,206,5052,Mated,1A_Value,2,2,3,3
65,207,5053,Nonmated,1A_Value,2,4,5,3
65,285,5054,Nonmated,1A_Value,2,4,5,3
65,209,5055,Nonmated,1A_Value,2,4,5,3
65,215,5056,Nonmated,1A_Value,2,2,3,4
65,218,5057,Mated,1A_Value,2,4,6,3
65,219,5058,Nonmated,1A_Value,2,4,5,3
65,221,5059,Nonmated,1A_Value,2,4,5,3
65,261,5060,Nonmated,1A_Value,2,4,5,3
65,226,5061,Nonmated,1A_Value,2,2,3,3
65,272,5062,Mated,1A_Value,2,4,5,3
65,230,5063,Mated,1A_Value,2,4,5,3
65,232,5064,Mated,1A_Value,2,2,3,3
65,238,5065,Nonmated,1A_Value,2,2,3,4
65,239,5066,Nonmated,1A_Value,2,2,3,4
65,240,5067,Mated,1A_Value,2,2,3,3
65,242,5068,Nonmated,1A_Value,2,3,4,4
65,243,5069,Mated,1A_Value,3,5,7,3
65,250,5070,Mated,1A_Value,2,4,5,3
65,253,5071,Nonmated,1A_Value,2,4,5,3
65,256,5072,Mated,1A_Value,2,4,6,3
65,257,5073,Nonmated,1A_Value,2,2,3,3
65,259,5074,Mated,1A_Value,2,4,6,3
65,262,5075,Nonmated,1A_Value,1,1,1,2
65,265,5076,Nonmated,1A_Value,2,2,2,3
65,278,5077,Mated,1A_Value,3,5,7,3
65,283,5078,Nonmated,1A_Value,2,4,5,3
65,284,5079,Nonmated,1A_Value,2,2,3,4
65,288,5080,Mated,1A_Value,2,4,5,3
65,293,5081,Mated,1A_Value,2,2,3,4
65,295,5082,Nonmated,1A_Value,2,2,3,5
65,298,5083,Mated,1A_Value,3,5,7,3
65,299,5084,Nonmated,1A_Value,2,2,3,3
66,1,5085,Mated,1A_Value,2,4,6,3
66,223,5086,Mated,1A_Value,2,4,6,2
66,3,5087,Mated,1A_Value,2,4,6,2
66,7,5088,Mated,1A_Value,2,4,5,4
66,10,5089,Nonmated,1A_Value,1,1,1,2
66,12,5090,Nonmated,1A_Value,1,1,1,2
66,16,5091,Nonmated,1A_Value,1,1,1,3
66,19,5092,Nonmated,1A_Value,1,1,1,3
66,104,5093,Nonmated,1A_Value,1,1,1,3
66,20,5094,Nonmated,1A_Value,2,2,2,4
66,24,5095,Mated,1A_Value,1,1,1,3
66,32,5096,Mated,1A_Value,3,5,7,3
66,38,5097,Mated,1A_Value,2,2,2,4
66,40,5098,Mated,1A_Value,1,1,1,4
66,45,5099,Mated,1A_Value,2,4,5,3
66,46,5100,Nonmated,1A_Value,1,1,1,3
66,47,5101,Nonmated,1A_Value,2,4,5,3
66,48,5102,Nonmated,1A_Value,1,1,1,4
66,49,5103,Nonmated,1A_Value,2,2,3,3
66,53,5104,Nonmated,1A_Value,2,2,3,4
66,56,5105,Nonmated,1A_Value,1,1,1,1
66,60,5106,Mated,1A_Value,2,2,3,3
66,61,5107,Mated,1A_Value,2,4,5,3
66,62,5108,Nonmated,1A_Value,2,4,5,3
66,63,5109,Nonmated,1A_Value,1,1,1,2
66,225,5110,Mated,1A_Value,3,5,7,1
66,68,5111,Mated,1A_Value,3,5,7,1
66,69,5112,Mated,1A_Value,2,4,5,2
66,70,5113,Mated,1A_Value,2,4,5,3
66,71,5114,Nonmated,1A_Value,2,2,3,4
66,72,5115,Nonmated,1A_Value,1,1,1,2
66,145,5116,Nonmated,1A_Value,2,2,2,3
66,73,5117,Nonmated,1A_Value,1,1,1,3
66,76,5118,Nonmated,1A_Value,1,1,1,3
66,82,5119,Nonmated,1A_Value,2,4,5,4
66,91,5120,Mated,1A_Value,3,5,7,2
66,93,5121,Nonmated,1A_Value,1,1,1,2
66,95,5122,Nonmated,1A_Value,2,4,5,4
66,96,5123,Mated,1A_Value,3,5,7,2
66,98,5124,Nonmated,1A_Value,1,1,1,1
66,208,5125,Nonmated,1A_Value,2,2,3,3
66,99,5126,Nonmated,1A_Value,2,2,3,3
66,255,5127,Mated,1A_Value,2,4,5,4
66,100,5128,Mated,1A_Value,2,4,5,3
66,102,5129,Mated,1A_Value,3,5,7,1
66,251,5130,Mated,1A_Value,3,5,7,2
66,106,5131,Nonmated,1A_Value,1,1,1,3
66,136,5132,Nonmated,1A_Value,2,4,5,2
66,108,5133,Nonmated,1A_Value,2,4,5,3
66,112,5134,Mated,1A_Value,2,4,5,3
66,115,5135,Nonmated,1A_Value,2,3,4,4
66,119,5136,Mated,1A_Value,2,4,6,2
66,120,5137,Nonmated,1A_Value,1,1,1,1
66,124,5138,Nonmated,1A_Value,1,1,1,3
66,126,5139,Nonmated,1A_Value,1,1,1,2
66,129,5140,Nonmated,1A_Value,1,1,1,3
66,139,5141,Nonmated,1A_Value,1,1,1,3
66,143,5142,Mated,1A_Value,2,4,6,3
66,148,5143,Mated,1A_Value,2,2,2,3
66,154,5144,Nonmated,1A_Value,1,1,1,2
66,158,5145,Mated,1A_Value,2,4,5,3
66,159,5146,Nonmated,1A_Value,2,4,5,3
66,161,5147,Nonmated,1A_Value,2,2,3,4
66,164,5148,Mated,1A_Value,3,5,7,3
66,171,5149,Mated,1A_Value,2,4,5,3
66,173,5150,Nonmated,1A_Value,1,1,1,3
66,174,5151,Nonmated,1A_Value,1,1,1,2
66,175,5152,Nonmated,1A_Value,1,1,1,4
66,181,5153,Mated,1A_Value,2,2,3,4
66,182,5154,Nonmated,1A_Value,1,1,1,2
66,185,5155,Mated,1A_Value,2,4,5,3
66,188,5156,Nonmated,1A_Value,2,2,3,3
66,195,5157,Mated,1A_Value,1,1,1,2
66,201,5158,Nonmated,1A_Value,2,3,4,3
66,210,5159,Nonmated,1A_Value,2,2,2,4
66,211,5160,Mated,1A_Value,2,2,3,3
66,212,5161,Mated,1A_Value,3,5,7,3
66,213,5162,Nonmated,1A_Value,1,1,1,3
66,216,5163,Nonmated,1A_Value,1,1,1,3
66,217,5164,Nonmated,1A_Value,2,2,2,4
66,222,5165,Nonmated,1A_Value,2,4,5,2
66,224,5166,Mated,1A_Value,3,5,7,2
66,229,5167,Mated,1A_Value,2,4,5,3
66,234,5168,Nonmated,1A_Value,2,4,5,3
66,246,5169,Nonmated,1A_Value,2,2,3,4
66,247,5170,Nonmated,1A_Value,1,1,1,4
66,248,5171,Mated,1A_Value,2,3,4,4
66,267,5172,Nonmated,1A_Value,2,4,5,3
66,249,5173,Nonmated,1A_Value,2,4,5,3
66,252,5174,Nonmated,1A_Value,2,4,5,3
66,254,5175,Nonmated,1A_Value,2,2,3,4
66,258,5176,Mated,1A_Value,2,4,6,4
66,260,5177,Nonmated,1B_NoValue,NA,NA,NA,NA
66,263,5178,Nonmated,1B_NoValue,NA,NA,NA,NA
66,268,5179,Nonmated,1A_Value,1,1,1,2
66,274,5180,Mated,1A_Value,2,4,5,3
66,276,5181,Nonmated,1A_Value,2,3,4,4
66,281,5182,Mated,1A_Value,2,3,4,4
66,282,5183,Mated,1A_Value,3,5,7,2
66,296,5184,Nonmated,1A_Value,2,4,6,3
67,4,5185,Mated,1A_Value,2,4,6,3
67,231,5186,Nonmated,1A_Value,1,1,1,1
67,6,5187,Nonmated,1A_Value,1,1,1,2
67,11,5188,Nonmated,1A_Value,1,1,1,3
67,14,5189,Nonmated,1A_Value,2,2,2,3
67,184,5190,Nonmated,1A_Value,1,1,1,2
67,15,5191,Mated,1A_Value,1,1,1,3
67,22,5192,Mated,1A_Value,3,5,7,2
67,43,5193,Mated,1A_Value,2,4,6,3
67,23,5194,Nonmated,1A_Value,1,1,1,2
67,25,5195,Mated,1A_Value,2,4,6,5
67,26,5196,Nonmated,1A_Value,1,1,1,2
67,27,5197,Nonmated,1A_Value,1,1,1,2
67,29,5198,Nonmated,1A_Value,1,1,1,3
67,30,5199,Nonmated,1A_Value,1,1,1,3
67,33,5200,Mated,1A_Value,2,4,5,2
67,34,5201,Nonmated,1A_Value,1,1,1,2
67,36,5202,Nonmated,1A_Value,1,1,1,2
67,39,5203,Mated,1A_Value,2,2,3,3
67,78,5204,Nonmated,1A_Value,1,1,1,4
67,41,5205,Nonmated,1A_Value,1,1,1,3
67,220,5206,Mated,1A_Value,3,5,7,1
67,42,5207,Mated,1A_Value,3,5,7,2
67,44,5208,Nonmated,1A_Value,1,1,1,4
67,50,5209,Nonmated,1A_Value,1,1,1,4
67,51,5210,Mated,1A_Value,2,4,5,3
67,57,5211,Nonmated,1A_Value,1,1,1,1
67,58,5212,Mated,1A_Value,2,3,4,3
67,66,5213,Mated,1A_Value,2,4,6,4
67,67,5214,Mated,1A_Value,2,3,4,4
67,77,5215,Mated,1A_Value,2,2,3,5
67,79,5216,Nonmated,1A_Value,1,1,1,2
67,80,5217,Nonmated,1A_Value,1,1,1,1
67,83,5218,Nonmated,1A_Value,1,1,1,1
67,85,5219,Nonmated,1A_Value,1,1,1,3
67,86,5220,Mated,1A_Value,3,5,7,2
67,87,5221,Nonmated,1A_Value,1,1,1,2
67,89,5222,Nonmated,1A_Value,1,1,1,3
67,90,5223,Nonmated,1A_Value,1,1,1,2
67,92,5224,Mated,1A_Value,1,1,1,2
67,94,5225,Mated,1B_NoValue,NA,NA,NA,NA
67,101,5226,Nonmated,1A_Value,1,1,1,1
67,107,5227,Mated,1A_Value,2,4,5,2
67,110,5228,Nonmated,1A_Value,1,1,1,3
67,111,5229,Mated,1A_Value,3,5,7,2
67,180,5230,Mated,1A_Value,1,1,1,4
67,114,5231,Nonmated,1A_Value,1,1,1,3
67,116,5232,Mated,1A_Value,3,5,7,2
67,117,5233,Nonmated,1A_Value,2,4,5,3
67,118,5234,Nonmated,1A_Value,1,1,1,2
67,275,5235,Nonmated,1A_Value,1,1,1,4
67,121,5236,Nonmated,1A_Value,1,1,1,2
67,134,5237,Nonmated,1A_Value,1,1,1,3
67,140,5238,Nonmated,1A_Value,1,1,1,1
67,141,5239,Nonmated,1A_Value,1,1,1,1
67,142,5240,Mated,1A_Value,2,4,5,4
67,146,5241,Mated,1A_Value,2,2,3,3
67,147,5242,Mated,1A_Value,3,5,7,2
67,149,5243,Mated,1A_Value,2,2,3,4
67,228,5244,Mated,1A_Value,2,2,3,3
67,156,5245,Mated,1A_Value,3,5,7,2
67,157,5246,Nonmated,1A_Value,2,4,5,2
67,165,5247,Nonmated,1A_Value,1,1,1,1
67,170,5248,Mated,1A_Value,2,2,3,3
67,172,5249,Nonmated,1A_Value,2,4,5,3
67,176,5250,Mated,1A_Value,2,2,3,3
67,177,5251,Mated,1A_Value,3,5,7,3
67,183,5252,Nonmated,1A_Value,1,1,1,2
67,186,5253,Nonmated,1A_Value,1,1,1,2
67,187,5254,Nonmated,1A_Value,1,1,1,1
67,196,5255,Nonmated,1A_Value,1,1,1,2
67,189,5256,Nonmated,1A_Value,2,2,2,4
67,190,5257,Nonmated,1A_Value,1,1,1,2
67,191,5258,Nonmated,1A_Value,2,4,5,5
67,199,5259,Nonmated,1A_Value,2,2,3,2
67,200,5260,Nonmated,1A_Value,1,1,1,1
67,214,5261,Nonmated,1A_Value,1,1,1,2
67,227,5262,Nonmated,1B_NoValue,NA,NA,NA,NA
67,235,5263,Nonmated,1A_Value,1,1,1,2
67,233,5264,Nonmated,1A_Value,1,1,1,2
67,236,5265,Nonmated,1A_Value,2,4,5,4
67,237,5266,Mated,1A_Value,3,5,7,2
67,241,5267,Mated,1A_Value,3,5,7,5
67,244,5268,Mated,1A_Value,3,5,7,2
67,245,5269,Mated,1A_Value,3,5,7,2
67,264,5270,Nonmated,1A_Value,1,1,1,2
67,266,5271,Nonmated,1A_Value,2,2,2,3
67,269,5272,Mated,1A_Value,2,3,4,4
67,270,5273,Mated,1A_Value,2,4,6,4
67,271,5274,Nonmated,1A_Value,1,1,1,3
67,273,5275,Nonmated,1A_Value,1,1,1,3
67,277,5276,Nonmated,1A_Value,1,1,1,1
67,286,5277,Nonmated,1A_Value,2,3,4,3
67,287,5278,Mated,1A_Value,2,4,5,3
67,289,5279,Mated,1A_Value,3,5,7,2
67,290,5280,Nonmated,1A_Value,2,2,2,4
67,292,5281,Nonmated,1B_NoValue,NA,NA,NA,NA
67,294,5282,Nonmated,1A_Value,1,1,1,2
67,297,5283,Mated,1A_Value,2,4,5,3
68,4,5284,Mated,1A_Value,3,5,7,4
68,231,5285,Nonmated,1A_Value,2,4,5,3
68,6,5286,Nonmated,1A_Value,2,4,5,3
68,13,5287,Mated,1A_Value,2,4,5,3
68,14,5288,Nonmated,1A_Value,1,1,1,4
68,184,5289,Nonmated,1A_Value,2,2,2,5
68,18,5290,Nonmated,1A_Value,1,1,1,4
68,21,5291,Nonmated,1A_Value,1,1,1,4
68,43,5292,Mated,1A_Value,2,2,3,4
68,22,5293,Mated,1A_Value,3,5,7,4
68,23,5294,Nonmated,1A_Value,1,1,1,3
68,26,5295,Nonmated,1A_Value,2,2,2,4
68,27,5296,Nonmated,1A_Value,2,2,2,4
68,28,5297,Nonmated,1A_Value,2,2,3,4
68,30,5298,Nonmated,1A_Value,1,1,1,3
68,31,5299,Nonmated,1A_Value,2,4,6,3
68,34,5300,Nonmated,1A_Value,2,2,2,4
68,39,5301,Mated,1A_Value,2,2,3,4
68,41,5302,Nonmated,1A_Value,2,4,5,3
68,78,5303,Nonmated,1A_Value,2,4,5,3
68,42,5304,Mated,1A_Value,3,5,7,2
68,220,5305,Mated,1A_Value,3,5,7,2
68,51,5306,Mated,1A_Value,2,4,5,3
68,54,5307,Mated,1A_Value,2,3,4,5
68,55,5308,Nonmated,1A_Value,1,1,1,2
68,58,5309,Mated,1A_Value,2,2,3,4
68,64,5310,Nonmated,1A_Value,2,4,5,4
68,66,5311,Mated,1A_Value,2,4,5,3
68,67,5312,Mated,1A_Value,2,4,6,5
68,74,5313,Nonmated,1A_Value,1,1,1,2
68,84,5314,Nonmated,1A_Value,2,2,3,4
68,87,5315,Nonmated,1A_Value,2,2,2,4
68,88,5316,Nonmated,1A_Value,2,2,3,4
68,92,5317,Mated,1A_Value,3,5,7,2
68,97,5318,Nonmated,1A_Value,2,2,2,4
68,103,5319,Nonmated,1A_Value,2,2,3,4
68,105,5320,Mated,1A_Value,2,4,6,4
68,109,5321,Nonmated,1A_Value,1,1,1,1
68,111,5322,Mated,1A_Value,3,5,7,3
68,180,5323,Mated,1A_Value,2,2,3,4
68,116,5324,Mated,1A_Value,3,5,7,3
68,117,5325,Nonmated,1A_Value,2,4,5,3
68,121,5326,Nonmated,1A_Value,2,2,3,4
68,275,5327,Nonmated,1A_Value,2,4,5,3
68,125,5328,Mated,1A_Value,2,4,6,3
68,127,5329,Nonmated,1A_Value,2,2,3,4
68,131,5330,Nonmated,1A_Value,1,1,1,3
68,135,5331,Mated,1A_Value,2,2,2,4
68,137,5332,Mated,1A_Value,2,2,3,5
68,138,5333,Nonmated,1A_Value,2,2,3,4
68,141,5334,Nonmated,1A_Value,1,1,1,1
68,144,5335,Mated,1A_Value,2,4,5,5
68,146,5336,Mated,1A_Value,2,2,3,4
68,147,5337,Mated,1A_Value,2,4,6,5
68,228,5338,Mated,1A_Value,2,4,5,3
68,149,5339,Mated,1A_Value,2,4,5,3
68,150,5340,Mated,1A_Value,3,5,7,3
68,153,5341,Nonmated,1A_Value,1,1,1,3
68,157,5342,Nonmated,1A_Value,2,2,3,3
68,166,5343,Nonmated,1A_Value,2,2,3,4
68,167,5344,Mated,1A_Value,3,5,7,2
68,168,5345,Nonmated,1A_Value,2,2,2,4
68,169,5346,Nonmated,1A_Value,2,4,5,3
68,172,5347,Nonmated,1A_Value,2,2,3,4
68,176,5348,Mated,1A_Value,2,2,3,5
68,183,5349,Nonmated,1A_Value,2,4,5,3
68,196,5350,Nonmated,1A_Value,2,2,3,3
68,189,5351,Nonmated,1A_Value,2,4,5,3
68,190,5352,Nonmated,1A_Value,2,2,3,3
68,193,5353,Nonmated,1A_Value,2,2,3,4
68,194,5354,Nonmated,1A_Value,2,2,2,4
68,197,5355,Nonmated,1B_NoValue,NA,NA,NA,NA
68,198,5356,Mated,1A_Value,2,2,3,3
68,199,5357,Nonmated,1A_Value,2,2,3,5
68,200,5358,Nonmated,1A_Value,1,1,1,2
68,204,5359,Nonmated,1A_Value,2,2,3,5
68,205,5360,Nonmated,1A_Value,2,4,5,3
68,206,5361,Mated,1A_Value,2,2,3,4
68,218,5362,Mated,1A_Value,3,5,7,4
68,232,5363,Mated,1A_Value,3,5,7,3
68,235,5364,Nonmated,1A_Value,2,2,2,4
68,233,5365,Nonmated,1A_Value,2,2,2,4
68,242,5366,Nonmated,1A_Value,2,2,2,5
68,243,5367,Mated,1A_Value,3,5,7,2
68,250,5368,Mated,1A_Value,3,5,7,3
68,253,5369,Nonmated,1A_Value,2,4,6,5
68,256,5370,Mated,1A_Value,2,2,3,5
68,262,5371,Nonmated,1A_Value,1,1,1,1
68,264,5372,Nonmated,1A_Value,2,4,6,4
68,265,5373,Nonmated,1B_NoValue,NA,NA,NA,NA
68,266,5374,Nonmated,1A_Value,2,2,3,5
68,269,5375,Mated,1A_Value,2,2,3,4
68,278,5376,Mated,1A_Value,3,5,7,2
68,283,5377,Nonmated,1A_Value,2,2,3,4
68,286,5378,Nonmated,1A_Value,2,4,5,3
68,288,5379,Mated,1A_Value,2,2,3,3
68,290,5380,Nonmated,1A_Value,2,2,3,5
68,293,5381,Mated,1A_Value,2,2,3,5
68,298,5382,Mated,1A_Value,3,5,7,3
68,299,5383,Nonmated,1A_Value,2,2,3,3
69,1,5384,Mated,1A_Value,3,5,7,3
69,4,5385,Mated,1A_Value,2,4,6,4
69,6,5386,Nonmated,1A_Value,2,4,5,3
69,231,5387,Nonmated,1A_Value,1,1,1,4
69,12,5388,Nonmated,1A_Value,1,1,1,2
69,184,5389,Nonmated,1A_Value,2,2,2,4
69,14,5390,Nonmated,1A_Value,2,2,3,4
69,16,5391,Nonmated,1A_Value,1,1,1,3
69,19,5392,Nonmated,1A_Value,2,2,2,4
69,43,5393,Mated,1A_Value,3,5,7,2
69,22,5394,Mated,1A_Value,3,5,7,2
69,23,5395,Nonmated,1A_Value,1,1,1,3
69,24,5396,Mated,1A_Value,2,4,6,4
69,26,5397,Nonmated,1A_Value,2,4,5,3
69,27,5398,Nonmated,1A_Value,1,1,1,2
69,30,5399,Nonmated,1A_Value,2,2,3,4
69,34,5400,Nonmated,1A_Value,2,4,5,3
69,38,5401,Mated,1A_Value,2,4,5,3
69,39,5402,Mated,1A_Value,2,4,5,3
69,40,5403,Mated,1A_Value,2,2,3,3
69,41,5404,Nonmated,1A_Value,2,2,2,3
69,78,5405,Nonmated,1A_Value,2,2,2,5
69,42,5406,Mated,1A_Value,3,5,7,2
69,220,5407,Mated,1A_Value,3,5,7,2
69,45,5408,Mated,1A_Value,2,2,3,3
69,46,5409,Nonmated,1A_Value,2,2,2,3
69,47,5410,Nonmated,1A_Value,2,4,5,3
69,48,5411,Nonmated,1A_Value,1,1,1,3
69,49,5412,Nonmated,1A_Value,1,1,1,3
69,51,5413,Mated,1A_Value,2,4,5,3
69,56,5414,Nonmated,1A_Value,1,1,1,2
69,58,5415,Mated,1A_Value,1,1,1,4
69,60,5416,Mated,1A_Value,2,4,5,3
69,62,5417,Nonmated,1A_Value,2,2,3,3
69,66,5418,Mated,1A_Value,2,4,5,3
69,67,5419,Mated,1A_Value,2,4,5,3
69,69,5420,Mated,1A_Value,2,2,3,3
69,70,5421,Mated,1A_Value,2,4,5,3
69,71,5422,Nonmated,1A_Value,1,1,1,3
69,76,5423,Nonmated,1A_Value,1,1,1,3
69,82,5424,Nonmated,1A_Value,2,4,5,3
69,87,5425,Nonmated,1A_Value,1,1,1,4
69,91,5426,Mated,1A_Value,3,5,7,2
69,92,5427,Mated,1A_Value,3,5,7,1
69,106,5428,Nonmated,1A_Value,2,4,5,3
69,180,5429,Mated,1A_Value,3,5,7,2
69,111,5430,Mated,1A_Value,2,4,6,3
69,112,5431,Mated,1A_Value,2,4,5,3
69,115,5432,Nonmated,1A_Value,2,2,3,3
69,116,5433,Mated,1A_Value,3,5,7,1
69,117,5434,Nonmated,1A_Value,2,2,3,4
69,119,5435,Mated,1A_Value,2,4,6,5
69,121,5436,Nonmated,1A_Value,2,2,2,4
69,275,5437,Nonmated,1A_Value,2,2,3,3
69,126,5438,Nonmated,1A_Value,1,1,1,3
69,129,5439,Nonmated,1A_Value,1,1,1,4
69,141,5440,Nonmated,1A_Value,1,1,1,1
69,143,5441,Mated,1A_Value,2,4,6,4
69,146,5442,Mated,1A_Value,2,2,3,3
69,147,5443,Mated,1A_Value,3,5,7,3
69,228,5444,Mated,1A_Value,2,2,3,4
69,149,5445,Mated,1A_Value,2,2,2,4
69,154,5446,Nonmated,1A_Value,1,1,1,1
69,157,5447,Nonmated,1A_Value,2,2,3,4
69,161,5448,Nonmated,1A_Value,2,2,2,4
69,164,5449,Mated,1A_Value,3,5,7,2
69,171,5450,Mated,1A_Value,2,2,3,3
69,172,5451,Nonmated,1A_Value,2,4,5,3
69,174,5452,Nonmated,1A_Value,1,1,1,4
69,176,5453,Mated,1A_Value,2,4,5,3
69,182,5454,Nonmated,1A_Value,1,1,1,3
